,chemical_formula,smiles,casnum,molecular_weight,species,algea_EC50,units,source,foreign_key
0,C10H10Br2O2,BrC(Br)c1ccccc1OCC1CO1,30171-80-3,321.9931945800781,algea,-0.8794767587514388,log(mg/L),"NITE, Literature set",7342
1,C8H7Br,BrC=Cc1ccccc1,103-64-0,183.0451812744141,algea,3.9199911750773233,log(mg/L),ECHA,4438
2,C9H15Br6O4P,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,126-72-7,697.6107788085938,algea,0.8754687373538999,log(mg/L),"NITE, ECOTOX, OASIS, Literature set",10
3,C9H9Br,BrCC=Cc1ccccc1,4392-24-9,197.0717620849609,algea,2.9402195636237325,log(mg/L),Literature set,7343
4,C2H4Br2,BrCCBr,106-93-4,187.8611602783203,algea,3.2557861788882985,log(mg/L),"ECHA, ECOTOX",12
5,C3H6Br2,BrCCCBr,109-64-8,201.8877410888672,algea,3.555348061489413,log(mg/L),"NITE, VEGA, Literature set",7344
6,C6H12Br2,BrCCCCCCBr,629-03-8,243.9674835205078,algea,1.8802281172156632,log(mg/L),Literature set,7345
7,C8H16Br2,BrCCCCCCCCBr,4549-32-0,272.0206298828125,algea,1.3297240096314962,log(mg/L),Literature set,7346
8,C12H2Br8O,Brc1cc(Oc2cc(Br)c(Br)c(Br)c2Br)c(Br)c(Br)c1Br,32536-52-0,801.3756713867188,algea,-4.422848629194137,log(mg/L),"Literature set, ECOTOX",7347
9,C12H8Br2O,Brc1ccc(Oc2ccc(Br)cc2)cc1,2050-47-7,327.99932861328125,algea,-1.4271163556401458,log(mg/L),Literature set,7348
10,C12H9BrO,Brc1ccc(Oc2ccccc2)cc1,101-55-3,249.1032562255859,algea,-1.2207799226423173,log(mg/L),"VEGA, Literature set",7349
11,C6H5Br,Brc1ccccc1,108-86-1,157.00790405273438,algea,2.4849066497880004,log(mg/L),"NITE, VEGA, Literature set",6
12,C12H8Br2,Brc1ccccc1-c1ccccc1Br,13029-09-9,311.9999084472656,algea,-2.24431618487007,log(mg/L),ECHA,7350
13,C7H5BrN2,Brc1cnc2[nH]ccc2c1,183208-35-7,197.0319976806641,algea,3.0819099697950434,log(mg/L),ECHA,7351
14,C13H26N2,C(CC1CCNCC1)CC1CCNCC1,16898-52-5,210.35894775390625,algea,3.0910424533583165,log(mg/L),ECHA,7352
15,C24H28N2,C(=Cc1ccccc1)C=NCCCCCCN=CC=Cc1ccccc1,140-73-8,344.4925231933594,algea,1.6695918352538477,log(mg/L),ECHA,7353
16,C10H18O4,C(CCOCC1CO1)COCC1CO1,002425-79-8,202.24752807617188,algea,4.533222954674703,log(mg/L),"VEGA, Literature set, NITE, ECHA",3559
17,C14H15N,c1ccc(CCCc2ccncc2)cc1,2057-49-0,197.27560424804688,algea,0.5877866649021191,log(mg/L),ECHA,7354
18,C14H20O,c1ccc(CCOC2CCCCC2)cc1,80858-47-5,204.30799865722656,algea,2.1041341542702074,log(mg/L),ECHA,7355
19,C18H22N2,c1ccc(CN2CCC(Nc3ccccc3)CC2)cc1,1155-56-2,266.38067626953125,algea,1.7404661748405046,log(mg/L),ECHA,7356
20,C14H15N,c1ccc(CNCc2ccccc2)cc1,103-49-1,197.27560424804688,algea,2.933856869835904,log(mg/L),ECHA,7357
21,C14H14O,c1ccc(COCc2ccccc2)cc1,103-50-4,198.2603607177734,algea,1.0473189942805592,log(mg/L),"NITE, VEGA, Literature set",18
22,C15H20N,c1cc[n+](C23CC4CC(CC(C4)C2)C3)cc1,19984-57-7,214.3260040283203,algea,3.4339872044851463,log(mg/L),Literature set,7358
23,C9H12,C1=CCC2CC=CC2C1,3048-65-5,120.19158172607422,algea,2.021547563260933,log(mg/L),"NITE, VEGA, Literature set",88
24,C9H18N2O,C1CC(N2CCOCC2)CCN1,53617-35-9,170.2520294189453,algea,4.787491742782046,log(mg/L),ECHA,7359
25,C7H10,C1=CC2CCC1C2,498-66-8,94.15430450439452,algea,3.2068032436339315,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set, VEGA",5524
26,C8H12,C1=CCCC=CCC1,111-78-4,108.1808853149414,algea,2.1041341542702074,log(mg/L),"NITE, VEGA, Literature set",7360
27,C12H16,c1ccc(C2CCCCC2)cc1,827-52-1,160.2554473876953,algea,-0.3710636813908321,log(mg/L),"ECHA, NITE, Literature set",7361
28,C6H12,C1CCCCC1,110-82-7,84.15948486328125,algea,2.231840688468288,log(mg/L),"ECHA, OASIS, ECOTOX, EPAFHM, VEGA, Literature set",105
29,C6H13N,C1CCCNCC1,111-49-9,99.1741180419922,algea,4.477336814478207,log(mg/L),ECHA,106
30,C4H9N,C1CCNC1,123-75-1,71.12096405029297,algea,3.6635616461296463,log(mg/L),ECHA,4928
31,C5H11N,C1CCNCC1,110-89-4,85.14753723144531,algea,4.663439094112067,log(mg/L),ECHA,109
32,C6H9N3,C1CCc2[nH]nnc2C1,6789-99-7,123.15576171875,algea,6.37723702187041,log(mg/L),ECHA,7362
33,C10H12,c1ccc2c(c1)CCCC2,119-64-2,132.20228576660156,algea,2.3978952727983707,log(mg/L),"ECHA, NITE, Literature set",102
34,C9H11N,c1cnc2c(c1)CCCC2,10500-57-9,133.19033813476562,algea,3.9415818076696905,log(mg/L),"NITE, VEGA, Literature set",7363
35,C17H20N2,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,841-77-0,252.3541107177734,algea,0.5988365010887039,log(mg/L),ECHA,6280
36,C11H12N2OS3,c1ccc2sc(SSN3CCOCC3)nc2c1,95-32-9,284.4207763671875,algea,-0.21072103131565253,log(mg/L),"NITE, Literature set",7364
37,C2H5N,C1CN1,151-56-4,43.06780242919922,algea,2.1804174590198384,log(mg/L),ECHA,116
38,C9H10N2,c1ccc(C2=NCCN2)cc1,936-49-2,146.18910217285156,algea,0.8754687373538999,log(mg/L),ECHA,7365
39,C4H10N2,C1CNCCN1,110-85-0,86.13560485839844,algea,4.705015520957809,log(mg/L),NITE,119
40,C4H9NO,C1COCCN1,110-91-8,87.120361328125,algea,4.060443010546419,log(mg/L),"ECHA, NITE, ECOTOX",123
41,C4H8O2,C1COCCO1,000123-91-1,88.10511779785156,algea,6.908353100251388,log(mg/L),"VEGA, Literature set",4936
42,C12H12N2,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,2764-72-9,184.2370758056641,algea,-2.855970331178832,log(mg/L),"ECOTOX, OASIS, EFSA, VEGA, Literature set",3812
43,C12H10,c1cc2c3c(cccc3c1)CC2,83-32-9,154.2078094482422,algea,0.3364722366212129,log(mg/L),"NITE, VEGA, Literature set",7366
44,C6H12N4,C1N2CN3CN1CN(C2)C3,100-97-0,140.186279296875,algea,4.605740023599796,log(mg/L),"VEGA, Literature set",7367
45,C8H8O,c1ccc(C2CO2)cc1,96-09-3,120.14852142333984,algea,3.2196355362144433,log(mg/L),"VEGA, Literature set",131
46,C13H10,c1ccc2c(c1)Cc1ccccc1-2,86-73-7,166.218505859375,algea,-0.2744368457017603,log(mg/L),"NITE, Literature set",7368
47,C2H4,C=C,74-85-1,28.05316162109375,algea,4.279440045898782,log(mg/L),ECHA,7369
48,C4H4O2,C=C1CC(=O)O1,674-82-8,84.0733642578125,algea,1.7047480922384253,log(mg/L),"NITE, VEGA, Literature set",23
49,C3H3N,C=CC#N,107-13-1,53.06262207031249,algea,2.302585092994046,log(mg/L),"NITE, VEGA, Literature set",24
50,C18H24O4,C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21,42594-17-2,304.3807678222656,algea,0.4700036292457356,log(mg/L),ECHA,7370
51,C12H18O4,C=CC(=O)OCCCCCCOC(=O)C=C,13048-33-4,226.2689208984375,algea,0.4706284340145776,log(mg/L),"VEGA, Literature set",5844
52,C18H21N3O9,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,40220-08-4,423.37405395507807,algea,3.258096538021482,log(mg/L),"NITE, VEGA, Literature set",7371
53,C10H10O2,C=CC(=O)OCc1ccccc1,2495-35-4,162.18521118164062,algea,-0.16251892949777494,log(mg/L),ECHA,7372
54,C8H12,C=CC1CC=CCC1,100-40-3,108.1808853149414,algea,1.8164520818184269,log(mg/L),"ECHA, NITE, Literature set",42
55,C11H12O2,C=CCCC(=O)Oc1ccccc1,51231-09-5,176.21177673339844,algea,2.4423470353692043,log(mg/L),ECHA,7373
56,C6H10O,C=CCCC1CO1,10353-53-4,98.14300537109376,algea,3.7405226872657744,log(mg/L),Literature set,7374
57,C8H14O,C=CCCCCCC=O,21573-31-9,126.19615936279295,algea,1.9671123567059163,log(mg/L),ECHA,7375
58,C6H11N,C=CCNCC=C,124-02-7,97.15824127197266,algea,3.332204510175204,log(mg/L),ECHA,53
59,C14H20O4,C=CCOC(=O)C1CCCCC1C(=O)OCC=C,13846-31-6,252.30621337890625,algea,3.1755507001298278,log(mg/L),ECHA,7376
60,C12H12O2,C=CCOC(=O)C=Cc1ccccc1,1866-31-5,188.2224884033203,algea,0.26236426446749106,log(mg/L),Literature set,7095
61,C11H12O3,C=CCOC(=O)COc1ccccc1,7493-74-5,192.211181640625,algea,3.2148678034706624,log(mg/L),ECHA,5604
62,C14H14O4,C=CCOC(=O)c1ccccc1C(=O)OCC=C,131-17-9,246.2585601806641,algea,2.7080502011022096,log(mg/L),"VEGA, Literature set",55
63,C12H15N3O3,C=CCOc1nc(OCC=C)nc(OCC=C)n1,101-37-1,249.26580810546872,algea,2.353278207309564,log(mg/L),ECHA,4359
64,C6H10S2,C=CCSSCC=C,2179-57-9,146.2736053466797,algea,1.854890750668145,log(mg/L),Literature set,7280
65,C7H10N2O,C=CN1CCN(C=C)C1=O,13811-50-2,138.16709899902344,algea,5.204006687076795,log(mg/L),ECHA,7377
66,C8H14O,C=COC1CCCCC1,2182-55-0,126.19615936279295,algea,2.9549102790337365,log(mg/L),ECHA,7378
67,C8H14O2,C=COCCCCOC=C,3891-33-6,142.195556640625,algea,1.5129270120532563,log(mg/L),ECHA,7379
68,C8H8,C=Cc1ccccc1,100-42-5,104.1491241455078,algea,0.3364722366212129,log(mg/L),"Aquatic ECETOC, ECHA, ECOTOX, OASIS, ECOTOX-EPA(11), Literature set, VEGA",37
69,C7H7N,C=Cc1ccccn1,100-69-6,105.1371841430664,algea,4.127134385045092,log(mg/L),"ECHA, NITE, Literature set",38
70,C7H7N,C=Cc1ccncc1,100-43-6,105.1371841430664,algea,1.5260563034950492,log(mg/L),"NITE, VEGA, Literature set",39
71,C14H11N,C=Cn1c2ccccc2c2ccccc21,1484-13-5,193.24383544921875,algea,-3.863232841258714,log(mg/L),"NITE, VEGA, Literature set",7380
72,C2H3N,CC#N,75-05-8,41.05192184448242,algea,6.55170299829126,log(mg/L),"VEGA, Literature set",139
73,C4H5N,C=C(C)C#N,126-98-7,67.08920288085939,algea,3.224857896545748,log(mg/L),"ECHA, NITE",140
74,C8H14O2,C=C(C)C(=O)OC(C)(C)C,585-07-9,142.195556640625,algea,3.258096538021482,log(mg/L),ECHA,7381
75,C10H16O2,C=C(C)C(=O)OC1CCCCC1,101-43-9,168.23284912109375,algea,2.525728644308256,log(mg/L),ECHA,7382
76,C9H8F8O2,C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,355-93-1,300.1458435058594,algea,1.4816045409242156,log(mg/L),ECHA,7383
77,C6H7F3O2,C=C(C)C(=O)OCC(F)(F)F,352-87-4,168.11380004882812,algea,3.676300671907076,log(mg/L),"ECHA, NITE, Literature set, VEGA",7384
78,C11H16O3,C=C(C)C(=O)OCC1CCC2OC2C1,82428-30-6,196.24295043945312,algea,4.131961425793407,log(mg/L),ECHA,7385
79,C10H16O4,C=C(C)C(=O)OCC1COC(C)(C)O1,7098-80-8,200.2316436767578,algea,5.996452088619021,log(mg/L),ECHA,7386
80,C7H10O2,C=CCOC(=O)C(=C)C,000096-05-9,126.15310668945312,algea,4.564348191467836,log(mg/L),"VEGA, Literature set",143
81,C12H18O4,C=C(C)C(=O)OCCCCOC(=O)C(=C)C,2082-81-7,226.2689208984375,algea,2.281361456542419,log(mg/L),ECHA,7387
82,C9H14N2O3,C=C(C)C(=O)OCCN1CCNC1=O,86261-90-7,198.21905517578125,algea,6.577861357721047,log(mg/L),ECHA,7388
83,C9H15NO3,C=C(C)C(=O)OCCN1CCOC1,46235-93-2,185.2203063964844,algea,-0.12783337150988489,log(mg/L),ECHA,7389
84,C10H19NO2,C=C(C)C(=O)OCCNC(C)(C)C,3775-90-4,185.26336669921875,algea,4.244200317766478,log(mg/L),ECHA,7390
85,C17H19ClO7,C=C(C)C(=O)OCCOC(=O)c1c(CC(O)CCl)cccc1C(=O)O,54380-33-5,370.78155517578125,algea,3.517497837358316,log(mg/L),ECHA,7391
86,C11H12O2,C=C(C)C(=O)OCc1ccccc1,2495-37-6,176.21177673339844,algea,0.8241754429663494,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set",7392
87,C10H10O2,C=C(C)C(=O)Oc1ccccc1,2177-70-0,162.18521118164062,algea,2.1656192379208883,log(mg/L),ECHA,7393
88,C4H7NO,C=C(C)C(N)=O,79-39-0,85.10447692871094,algea,6.908363094225022,log(mg/L),Literature set,3780
89,C4H6O2,C=C(C)C(=O)O,79-41-4,86.08924102783203,algea,3.80666248977032,log(mg/L),"ECHA, Literature set",3784
90,C10H14O,C=C(C)C1CC=C(C)C(=O)C1,6485-40-1,150.21755981445312,algea,2.9444389791664403,log(mg/L),ECHA,149
91,C10H16,C=C(C)C1CC=C(C)CC1,5989-27-5,136.23403930664062,algea,-1.1394342831883648,log(mg/L),"ECHA, ECHA(26), ECOTOX, NITE",151
92,C5H8,C=CC(=C)C,78-79-5,68.11701965332031,algea,5.033700567027251,log(mg/L),"NITE, VEGA, Literature set",7394
93,C8H16,C=C(C)CC(C)(C)C,25167-70-8,112.212646484375,algea,0.4054651081081644,log(mg/L),ECHA,7395
94,C9H10O,C=C(C)c1ccc(O)cc1,4286-23-1,134.17510986328122,algea,1.4109869737102618,log(mg/L),"NITE, VEGA, Literature set",7396
95,C9H10,C=C(C)c1ccccc1,98-83-9,118.17570495605469,algea,2.0943301541735866,log(mg/L),"ECHA, NITE, Literature set",148
96,C8H8O4,CC(=O)C1C(=O)C=C(C)OC1=O,520-45-6,168.146728515625,algea,3.4688560301359703,log(mg/L),ECHA,177
97,C9H12O,CC(=O)C1CC2C=CC1C2,5063-03-6,136.19097900390622,algea,4.6443908991413725,log(mg/L),Literature set,7397
98,C12H22O,CC(=O)CC(C)(C)C1CCCCC1,4927-39-3,182.302490234375,algea,0.7561219797213337,log(mg/L),ECHA,7398
99,C6H12O2,CC(=O)CC(C)(C)O,123-42-2,116.15827941894531,algea,6.908397072988298,log(mg/L),"Literature set, ECOTOX",181
100,C12H16O,CC(=O)CC(C)(C)c1ccccc1,7403-42-1,176.2548370361328,algea,3.8712010109078916,log(mg/L),ECHA,7399
101,C5H8O2,CC(=O)CC(C)=O,123-54-6,100.1158218383789,algea,4.421487703554795,log(mg/L),"ECHA, ECOTOX, OASIS, ECOTOX(13), ECOTOX-EPA(13), EPAFHM, Literature set",182
102,C10H12O,CC(=O)CCc1ccccc1,2550-26-7,148.20169067382812,algea,3.58351893845611,log(mg/L),Literature set,189
103,C3H6O2,CC(=O)CO,116-09-6,74.07854461669922,algea,4.196299284745094,log(mg/L),ECHA,193
104,C6H9NO5,CC(=O)NC(CC(=O)O)C(=O)O,997-55-7,175.1393585205078,algea,8.821732380934444,log(mg/L),Literature set,7400
105,C8H10N2O4S,CC(=O)Nc1ccc(N)c(S(=O)(=O)O)c1,96-78-6,230.24099731445312,algea,4.705920089088234,log(mg/L),ECHA,7401
106,C8H9NO2,CC(=O)Nc1ccc(O)cc1,000103-90-2,151.16256713867188,algea,6.131887140770232,log(mg/L),"VEGA, Literature set",203
107,C15H13NO,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,53-96-3,223.2698211669922,algea,0.9932517730102834,log(mg/L),Literature set,7402
108,C8H9NO,CC(=O)Nc1ccccc1,103-84-4,135.16316223144528,algea,5.700443573390688,log(mg/L),Literature set,204
109,C10H10O2,C=C(OC(C)=O)c1ccccc1,2206-94-2,162.18521118164062,algea,1.0986122886681098,log(mg/L),ECHA,7403
110,C12H20O2,CC(=O)OC(C)(C)C1CC=C(C)CC1,80-26-2,196.2860107421875,algea,2.0149030205422647,log(mg/L),ECHA,3800
111,C12H20O2,CC(=O)OC1C2(C)CCC(C2)C1(C)C,4057-31-2,196.2860107421875,algea,2.458733775483977,log(mg/L),ECHA,7404
112,C12H18O2,CC(=O)OC1CC2CC1C1CCCC21,64001-15-6,194.27012634277344,algea,3.218875824868201,log(mg/L),"ECHA, ECHA(10)",7405
113,C12H20O2,CC(=O)OC1CCC2CCCCC2C1,10519-11-6,196.2860107421875,algea,1.8733394562204781,log(mg/L),ECHA,7406
114,C12H22O2,CC(=O)OC1CCCCC1C(C)(C)C,20298-69-5,198.30187988281247,algea,1.4350845252893227,log(mg/L),ECHA,3948
115,C4H6O2,C=COC(C)=O,108-05-4,86.08924102783203,algea,2.1804174590198384,log(mg/L),"NITE, VEGA, Literature set",215
116,C8H12O4,C=C(COC(C)=O)COC(C)=O,3775-29-9,172.17848205566406,algea,3.9318256327243257,log(mg/L),ECHA,7407
117,C9H14O6,CC(=O)OCC(COC(C)=O)OC(C)=O,102-76-1,218.203857421875,algea,6.846457368057451,log(mg/L),"Literature set, ECHA, NITE",232
118,C11H12O2,CC(=O)OCC=Cc1ccccc1,103-54-8,176.21177673339844,algea,2.509599262378372,log(mg/L),ECHA,4431
119,C10H12O2,CC(=O)OCCc1ccccc1,103-45-7,164.20108032226562,algea,3.688879454113936,log(mg/L),ECHA,240
120,C9H10O2,CC(=O)OCc1ccccc1,140-11-4,150.17449951171875,algea,4.700480365792417,log(mg/L),"ECHA, ECOTOX",238
121,C6H12O3,CC(=O)OOC(C)(C)C,107-71-1,132.15768432617188,algea,1.5686159179138457,log(mg/L),ECHA,4575
122,C8H7NO4,CC(=O)Oc1ccc([N+](=O)[O-])cc1,830-03-5,181.14547729492188,algea,1.4793292270870801,log(mg/L),ECHA,7408
123,C8H7NO4,CC(=O)Oc1ccccc1[N+](=O)[O-],610-69-5,181.14547729492188,algea,0.44468582126144574,log(mg/L),ECHA,7409
124,C6H4Cl2OS,CC(=O)c1cc(Cl)sc1Cl,36157-40-1,195.0663604736328,algea,1.9021075263969205,log(mg/L),Literature set,7410
125,C10H8O2,CC(=O)c1cc2ccccc2o1,1646-26-0,160.16932678222656,algea,3.688879454113936,log(mg/L),ECHA,7411
126,C10H8OS,CC(=O)c1cc2ccccc2s1,22720-75-8,176.23492431640625,algea,1.2809338454620642,log(mg/L),"NITE, VEGA, Literature set",7412
127,C9H10O,CC(=O)c1ccc(C)cc1,122-00-9,134.17510986328122,algea,3.58351893845611,log(mg/L),ECHA,165
128,C8H6Cl2O,CC(=O)c1ccc(Cl)cc1Cl,2234-16-4,189.03863525390625,algea,2.6748380668960965,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set",7413
129,C14H10Cl2O2,CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1Cl,119851-28-4,281.13400268554693,algea,-1.8971199848858813,log(mg/L),ECHA,7414
130,C9H7NO,CC(=O)c1ccc(C#N)cc1,1443-80-7,145.15798950195312,algea,4.553876891600541,log(mg/L),Literature set,7415
131,C12H10O,CC(=O)c1ccc2ccccc2c1,93-08-3,170.2071990966797,algea,2.186051276738094,log(mg/L),ECHA,7416
132,C9H7F3O,CC(=O)c1cccc(C(F)(F)F)c1,349-76-8,188.14649963378903,algea,3.3672958299864737,log(mg/L),ECHA,7417
133,C8H7NO3,CC(=O)c1cccc([N+](=O)[O-])c1,121-89-1,165.14608764648438,algea,2.827313621929028,log(mg/L),ECHA,170
134,C8H8O,CC(=O)c1ccccc1,98-86-2,120.14852142333984,algea,4.45898767581001,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set",172
135,C7H7NO,CC(=O)c1ccccn1,1122-62-9,121.13658142089844,algea,6.717804695023692,log(mg/L),Literature set,6594
136,C7H7NO,CC(=O)c1cccnc1,350-03-8,121.13658142089844,algea,5.990914395802501,log(mg/L),ECHA,5315
137,C16H13NO,CC(C#N)c1cccc(C(=O)c2ccccc2)c1,42872-30-0,235.280517578125,algea,0.5933268452777344,log(mg/L),ECHA,7418
138,C14H16ClN3O2,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,43121-43-3,293.7487487792969,algea,2.3978952727983707,log(mg/L),Literature set,267
139,C13H18O2,CC(C)(C)C(=O)OCCc1ccccc1,67662-96-8,206.28082275390625,algea,1.791759469228055,log(mg/L),ECHA,7419
140,C5H10O2,CC(C)(C)C(=O)O,75-98-9,102.13169860839844,algea,4.189654742026425,log(mg/L),"NITE, Literature set",268
141,C10H18O,CC(C)(C)C1CCC(=O)CC1,98-53-3,154.24932861328125,algea,4.0943445622220995,log(mg/L),ECHA,280
142,C13H22O2,C=CC(=O)OC1CCC(C(C)(C)C)CC1,84100-23-2,210.3125915527344,algea,-0.6180397080731398,log(mg/L),ECHA,7420
143,C10H20O,CC(C)(C)C1CCC(O)CC1,21862-63-5,156.26519775390625,algea,2.772588722239781,log(mg/L),ECHA,4273
144,C8H19N,CC(C)(C)CC(C)(C)N,107-45-9,129.2431640625,algea,2.5877640352277083,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set",4565
145,C16H26O2,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,9002-93-1,250.3764495849609,algea,4.430816798843313,log(mg/L),"NITE, VEGA, Literature set, ECOTOX",7421
146,C27H42NO2,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,121-54-0,412.6278991699219,algea,-1.203972804325936,log(mg/L),ECHA,7422
147,C20H25NO3,CC(C)(C)N(CC(=O)c1ccc(O)c(CO)c1)Cc1ccccc1,24085-08-3,327.41741943359375,algea,3.9318256327243257,log(mg/L),ECHA,7423
148,C4H10O,CC(C)(C)O,75-65-0,74.1216049194336,algea,6.178336153375714,log(mg/L),"VEGA, Literature set",286
149,C7H12O2,C=CC(=O)OC(C)(C)C,1663-39-4,128.16897583007812,algea,1.6639260977181702,log(mg/L),"ECHA, ECHA(10), ECHA(14)",7424
150,C17H27NO5,CC(C)(C)OC(=O)NC(C(=O)O)C12CC3CC(CC(O)(C3)C1)C2,361442-00-4,325.3999938964844,algea,4.0943445622220995,log(mg/L),ECHA,7425
151,C5H10O2,CC(C)(C)OC=O,762-75-4,102.13169860839844,algea,7.757906208351747,log(mg/L),Literature set,7426
152,C8H18O2,CC(C)(C)OOC(C)(C)C,110-05-4,146.22732543945312,algea,3.58351893845611,log(mg/L),ECHA,7427
153,C15H22O3,CC(C)(C)c1cc(C(=O)O)c(O)c(C(C)(C)C)c1,19715-19-6,250.33338928222656,algea,1.916922612182061,log(mg/L),"NITE, VEGA, Literature set",7428
154,C18H30O,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,000732-26-3,262.43020629882807,algea,-1.1394342831883648,log(mg/L),"VEGA, Literature set",6163
155,C14H22O,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,96-76-4,206.32388305664062,algea,-0.2943710606025776,log(mg/L),"ECHA, NITE, VEGA, Literature set",7429
156,C10H14O,CC(C)(C)c1ccc(O)cc1,98-54-4,150.21755981445312,algea,2.6390573296152584,log(mg/L),"ECHA, OASIS, ECOTOX, EPAFHM, Literature set, VEGA",275
157,C10H14O,CC(C)(C)c1ccccc1O,88-18-6,150.21755981445312,algea,1.8718021769015916,log(mg/L),"ECHA, NITE, VEGA, Literature set",3940
158,C15H28O2,CC(C)(C1CCC(O)CC1)C1CCC(O)CC1,80-04-6,240.3816223144531,algea,4.394449154672439,log(mg/L),"NITE, VEGA, Literature set",7430
159,C19H20O4,CC(C)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,4196-89-8,312.3597106933594,algea,1.3992105863864368,log(mg/L),ECHA,7431
160,C17H28O6,C=CC(=O)OCCCOCC(C)(C)COCCCOC(=O)C=C,84170-74-1,328.400634765625,algea,2.3978952727983707,log(mg/L),ECHA,7432
161,C3H6Cl2,CC(C)(Cl)Cl,594-20-7,112.9857406616211,algea,3.80666248977032,log(mg/L),Aquatic ECETOC,7433
162,C5H9N,C#CC(C)(C)N,2978-58-7,83.13166046142578,algea,4.836281906951479,log(mg/L),ECHA,3912
163,C8H12N4,CC(C)(C#N)N=NC(C)(C)C#N,78-67-1,164.2076873779297,algea,1.5040773967762742,log(mg/L),ECHA,3751
164,C12H11Cl2NO,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,23950-58-5,256.12783813476557,algea,0.8544153281560676,log(mg/L),"NITE, Literature set",296
165,C12H16O4,CC(C)(O)C(=O)c1ccc(OCCO)cc1,106797-53-9,224.2530517578125,algea,4.580877493419047,log(mg/L),ECHA,6610
166,C10H12O2,CC(C)(O)C(=O)c1ccccc1,7473-98-5,164.20108032226562,algea,0.6678293725756554,log(mg/L),ECHA,5592
167,C14H16ClNO4,C=CCOC(=O)C(C)(C)OC(=O)c1cc(N)ccc1Cl,174489-43-1,297.734130859375,algea,3.030133700271324,log(mg/L),ECHA,7434
168,C14H14ClNO6,C=CCOC(=O)C(C)(C)OC(=O)c1cc([N+](=O)[O-])ccc1Cl,174489-76-0,327.7170715332031,algea,0.49469624183610705,log(mg/L),ECHA,7435
169,C18H22O2,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,000080-43-3,270.3660888671875,algea,2.708783265678039,log(mg/L),"VEGA, Literature set",307
170,C5H11NO2S,CC(C)(S)C(N)C(=O)O,52-66-4,149.21133422851562,algea,3.1780538303479458,log(mg/L),Literature set,308
171,C21H24O2,C=CCc1cc(C(C)(C)c2ccc(O)c(CC=C)c2)ccc1O,1745-89-7,308.4140625,algea,0.3364722366212129,log(mg/L),ECHA,7436
172,C15H16O2,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,80-05-7,228.28634643554688,algea,1.3350010667323402,log(mg/L),"NITE, VEGA, Literature set",289
173,C19H24O4,CC(C)(c1ccc(OCCO)cc1)c1ccc(OCCO)cc1,901-44-0,316.3914794921875,algea,2.312535423847214,log(mg/L),"NITE, Literature set, ECHA",7437
174,C15H16O,CC(C)(c1ccccc1)c1ccc(O)cc1,599-64-4,212.2869415283203,algea,0.1823215567939546,log(mg/L),"ECHA, NITE, Literature set",7438
175,C10H16,CC1=CCC(=C(C)C)CC1,586-62-9,136.23403930664062,algea,-0.3681693233644674,log(mg/L),"ECHA, ECOTOX, OASIS",5795
176,C10H16,C=CC(=C)CCC=C(C)C,123-35-3,136.23403930664062,algea,-1.0729445419195318,log(mg/L),"ECHA, NITE, Literature set",7439
177,C15H26O,CC(C)=CCCC(C)(O)C1CC=C(C)CC1,23089-26-1,222.3663482666016,algea,1.3350010667323402,log(mg/L),ECHA,7440
178,C10H18O,C=CC(C)(O)CCC=C(C)C,78-70-6,154.24932861328125,algea,3.332204510175204,log(mg/L),"NITE, VEGA, Literature set, ECHA, ECOTOX",317
179,C11H18O2,C=CC(C)(CCC=C(C)C)OC=O,115-99-1,182.25942993164062,algea,0.6931471805599453,log(mg/L),ECHA,7441
180,C15H26O,C=CC(C)(O)CCC=C(C)CCC=C(C)C,7212-44-4,222.3663482666016,algea,0.6931471805599453,log(mg/L),"ECHA, VEGA, Literature set",7442
181,C15H26O,CC(C)=CCCC(C)=CCCC(C)=CCO,4602-84-0,222.3663482666016,algea,0.3987761199573678,log(mg/L),"ECHA, ECOTOX",319
