,chemical_formula,smiles,casnum,molecular_weight,species,algea_EC50,units,source
757,C9H13N,CN(C)Cc1ccccc1,103-83-3,135.20622253417972,algea,0.29266961396282004,log(mg/L),"ECHA, NITE, ECOTOX, EPAFHM, Literature set"
758,C2H8N2,CN(C)N,57-14-7,60.09832000732422,algea,0.7371640659767196,log(mg/L),"ECHA, NITE, ECOTOX, VEGA, Literature set"
759,C9H11NO,CN(C)c1ccc(C=O)cc1,100-10-7,149.1897430419922,algea,4.286341384539473,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
760,C23H25N2,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1,569-64-2,329.4580078125,algea,0.09531017980432493,log(mg/L),"NITE, ECOTOX, ECOTOX-EPA(20)"
761,C17H21N3,CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,2465-27-2,267.36874389648443,algea,-1.5301647315395923,log(mg/L),"NITE, VEGA, Literature set"
762,C25H31N3O,CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,467-63-0,389.53314208984375,algea,-0.3371524679260771,log(mg/L),ECHA
763,C23H26N2,CN(C)c1ccc(C(c2ccccc2)c2ccc(N(C)C)cc2)cc1,16044-24-9,329.4580078125,algea,1.2809338454620642,log(mg/L),"ECHA, Literature set"
764,C8H11N,CN(C)c1ccccc1,000121-69-7,121.1796417236328,algea,4.110873864173311,log(mg/L),"VEGA, Literature set"
765,C7H9N5,CN(C)c1ncnc2nc[nH]c12,938-55-6,163.1798553466797,algea,3.713572066704308,log(mg/L),Literature set
766,C8H9NO,CN(C=O)c1ccccc1,93-61-8,135.16316223144528,algea,4.0809215418899605,log(mg/L),ECHA
767,C21H25N,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,78628-80-5,291.4299011230469,algea,-3.540459448995663,log(mg/L),ECHA
768,C7H19N3,CN(CCCN)CCCN,105-83-9,145.24586486816406,algea,4.136765278106052,log(mg/L),ECHA
769,C8H10N2O3S,Cc1ccc(S(=O)(=O)N(C)N=O)cc1,80-11-5,214.2416076660156,algea,1.1631508098056809,log(mg/L),Literature set
770,C7H8N2O,CN(N=O)c1ccccc1,614-00-6,136.15121459960938,algea,3.6888794541139363,log(mg/L),Literature set
771,C6H12ClN,CN1CCC(Cl)CC1,5570-77-4,133.61918640136722,algea,4.3463994570307305,log(mg/L),ECHA
772,C5H11N,CN1CCCC1,120-94-5,85.14753723144531,algea,5.091846549521079,log(mg/L),"ECHA, ECOTOX"
773,C10H14N2,CN1CCCC1c1cccnc1,54-11-5,162.2315673828125,algea,3.6109179126442243,log(mg/L),"ECHA, ECOTOX"
774,C8H17NO,CN1CCCCC1CCO,533-15-3,143.2266845703125,algea,3.8541820057382963,log(mg/L),ECHA
775,C5H10N2O,CN1CCN(C)C1=O,80-73-9,114.14569854736328,algea,8.199738960630786,log(mg/L),Literature set
776,C2H7N3S,CNC(=S)NN,6610-29-3,105.16207885742188,algea,3.4011973816621555,log(mg/L),ECHA
777,C10H15NO,CNC(C)C(O)c1ccccc1,134-71-4,165.23220825195312,algea,4.500365071621966,log(mg/L),ECHA
778,C9H13NO,CNC(C)c1cccc(O)c1,894079-42-6,151.20562744140625,algea,2.642622395779755,log(mg/L),ECHA
779,C2H5NO,CNC=O,123-39-7,59.06719970703125,algea,6.908265148976337,log(mg/L),Literature set
780,C9H11NO3,CNCC(=O)c1ccc(O)c(O)c1,62-13-5,181.18853759765625,algea,1.1631508098056809,log(mg/L),Literature set
781,C3H9NO,CNCCO,109-83-1,75.10966491699219,algea,3.3357695763397,log(mg/L),ECHA
782,C7H18N2O,CNCCOCCN(C)C,93240-93-8,146.23062133789062,algea,3.1570004211501135,log(mg/L),ECHA
783,C7H9N,CNc1ccccc1,100-61-8,107.15306091308592,algea,1.33500106673234,log(mg/L),"NITE, VEGA, Literature set"
784,C9H11NO2,CNc1ccccc1C(=O)OC,85-91-6,165.18914794921875,algea,4.715816706075155,log(mg/L),ECHA
785,C11H15N5O4,CNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,1867-73-8,281.26791381835943,algea,0.7884573603642703,log(mg/L),Literature set
786,C6H7N5,CNc1ncnc2nc[nH]c12,443-72-1,149.1532745361328,algea,3.828641396489095,log(mg/L),Literature set
787,C13H14O5,COC(=O)C(=Cc1ccc(OC)cc1)C(=O)OC,7443-25-6,250.2472686767578,algea,2.2300144001592104,log(mg/L),ECHA
788,C11H13BrO2,COC(=O)C(C)(C)c1ccc(Br)cc1,154825-97-5,257.12371826171875,algea,0.6418538861723947,log(mg/L),ECHA
789,C5H8O2,C=C(C)C(=O)OC,000080-62-6,100.1158218383789,algea,4.4549866267219445,log(mg/L),"VEGA, Literature set"
790,C20H23NO3,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,98243-83-5,325.4015197753906,algea,2.803360380906535,log(mg/L),EFSA
791,C3H4Cl2O2,COC(=O)C(Cl)Cl,116-54-1,142.96865844726562,algea,2.70805020110221,log(mg/L),Literature set
792,C4H5FO2,C=C(F)C(=O)OC,2343-89-7,104.07970428466795,algea,4.07753744390572,log(mg/L),ECHA
793,C11H18O2,COC(=O)C1C(C)=CCCC1(C)C,28043-10-9,182.25942993164062,algea,3.5263605246161616,log(mg/L),ECHA
794,C14H22O2,COC(=O)C1CC2(C(C)C)C=CC1(C)CC2,68966-86-9,222.3232879638672,algea,2.624668592163159,log(mg/L),ECHA
795,C4H6O2,C=CC(=O)OC,96-33-3,86.08924102783203,algea,2.681021528714291,log(mg/L),"ECHA, NITE, VEGA, Literature set"
796,C6H8O4,COC(=O)C=CC(=O)OC,624-48-6,144.1253204345703,algea,2.590767040487478,log(mg/L),ECHA
797,C10H10O2,COC(=O)C=Cc1ccccc1,103-26-4,162.18521118164062,algea,2.028148247292285,log(mg/L),ECHA
798,C9H16O2,COC(=O)CC1CCCCC1,14352-61-5,156.22213745117188,algea,3.7376696182833684,log(mg/L),ECHA
799,C12H22O4,COC(=O)CCCCCCCCC(=O)OC,106-79-6,230.3006896972656,algea,0.4054651081081644,log(mg/L),ECHA
800,C9H10O2,COC(=O)Cc1ccccc1,101-41-7,150.17449951171875,algea,4.12552017969055,log(mg/L),ECHA
801,C10H11NO4,COC(=O)c1ccc(C(=O)OC)c(N)c1,5372-81-6,209.1986389160156,algea,2.247072383063787,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set"
802,C12H12O6,COC(=O)c1ccc(C(=O)OC)c(C(=O)OC)c1,2459-10-1,252.22007751464844,algea,4.272490747605575,log(mg/L),ECHA
803,C8H9NO2,COC(=O)c1ccc(N)cc1,619-45-4,151.16256713867188,algea,4.477336814478207,log(mg/L),Literature set
804,C8H8O3,COC(=O)c1ccc(O)cc1,99-76-3,152.14732360839844,algea,4.297285406218791,log(mg/L),"ECHA, NITE, VEGA, Literature set"
805,C10H10O4,COC(=O)c1ccc(C(=O)OC)cc1,120616,194.1840057373047,algea,1.668272698154993,log(mg/L),Literature set
806,C10H10O4,COC(=O)c1cccc(C(=O)OC)c1,1459-93-4,194.1840057373047,algea,2.631888840136646,log(mg/L),ECHA
807,C15H12O3,COC(=O)c1ccccc1C(=O)c1ccccc1,606-28-0,240.2539825439453,algea,3.391147045808654,log(mg/L),ECHA
808,C8H8O3,COC(=O)c1ccccc1O,119-36-8,152.14732360839844,algea,2.6602595372658615,log(mg/L),ECHA
809,C6H5Cl2N3O2,COC(=O)c1nc(Cl)c(Cl)nc1N,1458-18-0,222.0287933349609,algea,-1.2039728043259361,log(mg/L),ECHA
810,C12H13N5O6S2,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,79277-27-3,387.3915100097656,algea,0.6931471805599453,log(mg/L),Literature set
811,C11H20O,COC(C)(C)C1CC=C(C)CC1,14576-08-0,168.27590942382812,algea,3.258096538021482,log(mg/L),ECHA
812,C16H28N4O2,COC(C)(C)CC(C)(C#N)N=NC(C)(C#N)CC(C)(C)OC,15545-97-8,308.41912841796875,algea,2.925309809257445,log(mg/L),ECHA
813,C10H14O2,COC(Cc1ccccc1)OC,101-48-4,166.2169647216797,algea,4.398146016553765,log(mg/L),ECHA
814,C20H30O3,COC1(OC)CCC2=C(CCC3C2CCC2(C)C(=O)CCC32)C1,19257-34-2,318.4504089355469,algea,-2.3025850929940455,log(mg/L),ECHA
815,C20H27NO2,COC1=CCC2=C(CCC3C2CCC2(C)C3CCC2(O)C#N)C1,17006-17-6,313.43389892578125,algea,-2.162823150618887,log(mg/L),ECHA
816,C15H13NO,COC1=Cc2ccccc2Nc2ccccc21,4698-11-7,223.2698211669922,algea,1.1939224684724346,log(mg/L),ECHA
817,C11H22O,COC1CC(C)CCC1C(C)C,1565-76-0,170.29177856445312,algea,2.263844264677615,log(mg/L),ECHA
818,C13H26O,COC1CCCCCCCCCCC1,2986-54-1,198.34494018554688,algea,0.9042181506398859,log(mg/L),ECHA
819,C3H6O,C=COC,107-25-5,58.079139709472656,algea,3.8264651170664994,log(mg/L),ECHA
820,C15H21NO4,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,70630-17-0,279.33154296875,algea,3.58351893845611,log(mg/L),"EFSA, ECOTOX, Literature set"
821,C6H12O3,COCC(C)OC(C)=O,108656,132.15768432617188,algea,6.908353100251388,log(mg/L),Literature set
822,C3H6O3,COCC(=O)O,625-45-6,90.07794189453124,algea,4.192680462942962,log(mg/L),ECHA
823,C4H11NO,COCCCN,5332-73-0,89.13623809814453,algea,3.784189633918261,log(mg/L),ECHA
824,C4H10O2,COCCOC,110-71-4,90.12100219726562,algea,9.118225083068378,log(mg/L),ECHA
825,C16H18O2,COCc1ccc(-c2ccc(COC)cc2)cc1,3753-18-2,242.31292724609372,algea,1.7047480922384253,log(mg/L),ECHA
826,C9H11BrN2O2,CON(C)C(=O)Nc1ccc(Br)cc1,3060-89-7,259.099853515625,algea,-0.4780358009429998,log(mg/L),Literature set
827,C9H11ClN2O2,CON(C)C(=O)Nc1ccc(Cl)cc1,1746-81-2,214.6488342285156,algea,-0.9942522733438669,log(mg/L),"VEGA, Literature set"
828,C6H14NO5P,COP(=O)(CCC(=O)NCO)OC,20120-33-6,211.1528167724609,algea,5.2192741592075835,log(mg/L),ECHA
829,C8H10O3S,COS(=O)(=O)c1ccc(C)cc1,80-48-8,186.2281951904297,algea,1.7263316639055997,log(mg/L),ECHA
830,C8H7BrO3,COc1cc(Br)c(C=O)cc1O,2973-59-3,231.0433807373046,algea,3.2902658209548736,log(mg/L),ECHA
831,C17H18BrNO3,COc1cc(Br)c2c3c1OC1CC(=O)C=C(CCN(C)C2)C31,183487-56-1,364.2337341308594,algea,3.7376696182833684,log(mg/L),ECHA
832,C8H8O3,COc1cc(C=O)ccc1O,121-33-5,152.14732360839844,algea,4.787491742782046,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set"
833,C10H12O2,C=CCc1ccc(O)c(OC)c1,97-53-0,164.20108032226562,algea,3.1780538303479458,log(mg/L),"ECHA, EFSA, ECOTOX, Literature set"
834,C13H12F3N5O5S,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,104040-78-0,407.3251037597656,algea,4.944495491591711,log(mg/L),"EFSA, ECOTOX"
835,C8H8ClNO4,COc1cc([N+](=O)[O-])c(OC)cc1Cl,6940-53-0,217.60641479492188,algea,1.8656293177945105,log(mg/L),ECHA
836,C9H7NO2,COc1cc(C#N)ccc1C=O,21962-45-8,161.15737915039062,algea,3.2771447329921766,log(mg/L),ECHA
837,C14H16N2O2,COc1cc(-c2ccc(N)c(OC)c2)ccc1N,119-90-4,244.2890472412109,algea,2.5649493574615367,log(mg/L),Literature set
838,C7H8N2O3,COc1cc([N+](=O)[O-])ccc1N,97-52-9,168.1500244140625,algea,3.4965075614664802,log(mg/L),ECHA
839,C14H12O3,COc1ccc(C(=O)c2ccccc2)c(O)c1,131-57-7,228.24328613281247,algea,-0.40047756659712525,log(mg/L),"ECHA, NITE, Literature set"
840,C9H10O4,COc1ccc(C(=O)O)c(OC)c1,91-52-1,182.17330932617188,algea,5.834810737062605,log(mg/L),Literature set
841,C8H8O2,COc1ccc(C=O)cc1,123-11-5,136.14791870117188,algea,4.110873864173311,log(mg/L),"ECHA, NITE, VEGA, Literature set"
842,C9H10O3,COc1ccc(C=O)cc1OC,120-14-9,166.1739044189453,algea,3.4339872044851463,log(mg/L),ECHA
843,C10H12O2,COc1ccc(CC(C)=O)cc1,122-84-9,164.20108032226562,algea,4.671893818030999,log(mg/L),ECHA
844,C11H14O2,COc1ccc(CC(C)C=O)cc1,5462-06-6,178.2276611328125,algea,3.044522437723423,log(mg/L),ECHA
845,C9H10O3,COc1ccc(CC(=O)O)cc1,104-01-8,166.1739044189453,algea,4.671893818030999,log(mg/L),ECHA
846,C11H14O2,C=CCc1ccc(OC)c(OC)c1,93-15-2,178.2276611328125,algea,2.9391619220655967,log(mg/L),"ECHA, NITE, VEGA, Literature set"
847,C11H14O2,COc1ccc(CCC(C)=O)cc1,104-20-1,178.2276611328125,algea,3.6402142821326553,log(mg/L),ECHA
848,C9H13NO,COc1ccc(CCN)cc1,55-81-2,151.20562744140625,algea,4.110873864173311,log(mg/L),Literature set
849,C10H15NO2,COc1ccc(CCN)cc1OC,120-20-7,181.23159790039062,algea,4.165889729385197,log(mg/L),ECHA
850,C8H10O2,COc1ccc(CO)cc1,105-13-5,138.16380310058594,algea,4.948759890378168,log(mg/L),ECHA
851,C10H12O3,COc1ccc(COC(C)=O)cc1,104-21-2,180.2004852294922,algea,4.092676505121403,log(mg/L),ECHA
852,C7H8ClNO,COc1ccc(Cl)cc1N,95-03-4,157.59751892089844,algea,2.8903717578961645,log(mg/L),Literature set
853,C7H8N2O3,COc1ccc(N)c([N+](=O)[O-])c1,96-96-8,168.1500244140625,algea,2.4849066497880004,log(mg/L),"NITE, VEGA, Literature set"
854,C7H9NO,COc1ccc(N)cc1,104-94-9,123.1524658203125,algea,2.174751721484161,log(mg/L),"NITE, VEGA, Literature set"
855,C9H9NO2S,COc1ccc(N=C=S)c(OC)c1,33904-03-9,195.2382659912109,algea,-0.9675840262617056,log(mg/L),Literature set
856,C11H16O2,COc1ccc(O)c(C(C)(C)C)c1,121-00-6,180.24354553222656,algea,1.6486586255873816,log(mg/L),"ECHA, NITE, Literature set"
857,C7H8O2,COc1ccc(O)cc1,150-76-5,124.13722229003906,algea,4.001863709427935,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
858,C9H10O3,COc1ccc(OC)c(C=O)c1,93-02-7,166.1739044189453,algea,3.7376696182833684,log(mg/L),Literature set
859,C8H9ClO2,COc1ccc(OC)c(Cl)c1,2100-42-7,172.60885620117188,algea,2.5877640352277083,log(mg/L),"ECHA, NITE, VEGA, Literature set"
860,C8H10O2,COc1ccc(OC)cc1,150-78-7,138.16380310058594,algea,3.9219733362813143,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set"
861,C16H14O4,COc1ccc(C(=O)C(=O)c2ccc(OC)cc2)cc1,1226-42-2,270.27996826171875,algea,2.2407096892759584,log(mg/L),Literature set
862,C16H16O3S,COc1ccc(C(=O)CSc2cccc(OC)c2)cc1,63675-73-0,288.3614501953125,algea,0.1906203596086497,log(mg/L),ECHA
863,C9H10O2,COc1ccc(C(C)=O)cc1,100-06-1,150.17449951171875,algea,3.970291913552122,log(mg/L),ECHA
864,C16H16O4,COc1ccc(C(=O)C(O)c2ccc(OC)cc2)cc1,119-52-8,272.2958374023437,algea,2.995732273553991,log(mg/L),Literature set
865,C11H10O,COc1ccc2ccccc2c1,93-04-9,158.19650268554688,algea,1.5953389880545987,log(mg/L),ECHA
866,C9H10O2,COc1cccc(C(C)=O)c1,586-37-8,150.17449951171875,algea,3.6041382256588457,log(mg/L),ECHA
867,C7H7NO3,COc1cccc([N+](=O)[O-])c1,555-03-3,153.1353759765625,algea,2.6741486494265287,log(mg/L),"NITE, VEGA, Literature set"
868,C7H8O,COc1ccccc1,100-66-3,108.13782501220702,algea,3.8501476017100584,log(mg/L),"ECHA, Literature set"
869,C8H8O3,COc1ccccc1C(=O)O,579-75-9,152.14732360839844,algea,4.366912996863833,log(mg/L),ECHA
870,C7H9NO,COc1ccccc1N,90-04-0,123.1524658203125,algea,3.5234150143864045,log(mg/L),"ECHA, NITE, ECOTOX, OASIS, VEGA, Literature set"
871,C7H8O2,COc1ccccc1O,90-05-1,124.13722229003906,algea,5.214935757608986,log(mg/L),"NITE, VEGA, Literature set"
872,C7H7NO3,COc1ccccc1[N+](=O)[O-],91-23-6,153.1353759765625,algea,4.04305126783455,log(mg/L),"NITE, VEGA, Literature set"
873,C12H12ClN5O4S,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,64902-72-3,357.77276611328125,algea,-1.2378743560016174,log(mg/L),"VEGA, Literature set"
874,C10H19N5O,COc1nc(NC(C)C)nc(NC(C)C)n1,1610-18-0,225.2907562255859,algea,-1.0996127890016933,log(mg/L),"VEGA, Literature set"
875,C13H13O3P,CP(=O)(Oc1ccccc1)Oc1ccccc1,7526-26-3,248.2142791748046,algea,2.70805020110221,log(mg/L),ECHA
876,CH4S,CS,5188-07-8,48.107460021972656,algea,2.70805020110221,log(mg/L),ECHA
877,C15H16Cl2N2O5S,CS(=O)(=O)OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,84145-27-7,407.2689514160156,algea,1.7749523509116738,log(mg/L),ECHA
878,C14H15Cl2N3O5S,CS(=O)(=O)OCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,155661-07-7,408.2569885253906,algea,0.27763173659827955,log(mg/L),ECHA
879,C8H6N2OS2,CSC(=O)c1cccc2nnsc12,135158-54-2,210.27603149414062,algea,0.5306282510621704,log(mg/L),"EFSA, Literature set, ECOTOX"
880,C4H8OS,CSCCC=O,3268-49-3,104.17072296142578,algea,0.219135529916671,log(mg/L),"NITE, VEGA, Literature set"
881,C2H6S2,CSSC,624-92-0,94.19903564453124,algea,3.3068867021909143,log(mg/L),"ECHA, NITE, ECOTOX"
882,C9H12OS,CSc1c(C)cc(O)cc1C,7379-51-3,168.2559814453125,algea,2.3978952727983707,log(mg/L),ECHA
883,C13H15NO4S,C=CC(=O)OCCOC(=O)Nc1cccc(SC)c1,1207339-61-4,281.3275146484375,algea,-0.0020020026706730793,log(mg/L),ECHA
884,C10H19N5S,CSc1nc(NC(C)C)nc(NC(C)C)n1,7287-19-6,241.3563537597656,algea,-3.6119184129778077,log(mg/L),"VEGA, Literature set"
885,C12H20N4OS,CSc1nnc(C(C)(C)C)c(=O)n1N=CC(C)C,57052-04-7,268.37838745117193,algea,-1.3783261914707137,log(mg/L),Literature set
886,C6H14NO,C[N+](C)(C)CC1CO1,3033-77-0,116.18145751953124,algea,5.187385805840755,log(mg/L),Literature set
887,C9H19N2O,C=CC(=O)NCCC[N+](C)(C)C,45021-77-0,171.2599639892578,algea,4.04305126783455,log(mg/L),ECHA
888,C5H14NO,C[N+](C)(C)CCO,67-48-1,104.17076110839844,algea,5.049856007249537,log(mg/L),Literature set
889,C17H20NO,C[N+](C)(C)Cc1ccc(C(=O)c2ccccc2)cc1,78697-25-3,254.3468017578125,algea,3.332204510175204,log(mg/L),Literature set
890,C18H34F8N2O4,C[N+](C)(CC[N+](C)(C)CC(O)COCC(F)(F)C(F)F)CC(O)COCC(F)(F)C(F)F,1220100-43-5,494.4607849121094,algea,-0.5447271754416722,log(mg/L),ECHA
891,C18H20NO,C[N+](C)=C1OCCC1(c1ccccc1)c1ccccc1,37743-18-3,266.35751342773443,algea,1.8562979903656263,log(mg/L),ECHA
892,C13H16N,C[N+]1(Cc2ccccc2)C=CC=CC1,68909-18-2,186.27284240722656,algea,-1.6607312068216509,log(mg/L),ECHA
893,C7H3Br5,Cc1c(Br)c(Br)c(Br)c(Br)c1Br,87-83-2,486.6187133789063,algea,-4.961845129926824,log(mg/L),Literature set
894,C7H6Cl2,Cc1c(Cl)cccc1Cl,118-69-4,161.02853393554688,algea,0.9932517730102834,log(mg/L),"NITE, VEGA, Literature set"
895,C7H6N2O4,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],606-20-2,182.133544921875,algea,2.4292177439274116,log(mg/L),"NITE, VEGA, Literature set"
896,C11H12N2O,Cc1cc(=O)n(-c2ccccc2)n1C,60-80-0,188.2257843017578,algea,6.194405391104672,log(mg/L),"NITE, Literature set"
897,C15H10BrNO2,Cc1cc(Br)c2c(c1N)C(=O)c1ccccc1C2=O,81-50-5,316.1494140625,algea,-4.605170185988091,log(mg/L),Literature set
898,C10H14,Cc1cc(C)c(C)cc1C,95-93-2,134.21817016601562,algea,2.2235418856535927,log(mg/L),Literature set
899,C10H12O,Cc1cc(C)c(C=O)c(C)c1,487-68-3,148.20169067382812,algea,2.066862759472976,log(mg/L),"ECHA, NITE, Literature set"
900,C9H13N,Cc1cc(C)c(N)c(C)c1,88-05-1,135.20622253417972,algea,3.295836866004329,log(mg/L),"NITE, VEGA, Literature set"
901,C9H14N2,Cc1cc(C)c(N)c(C)c1N,3102-70-3,150.22085571289062,algea,5.808142489980444,log(mg/L),ECHA
902,C8H11NO3S,Cc1cc(C)c(N)c(S(=O)(=O)O)c1,88-22-2,201.2428436279297,algea,4.566429357671661,log(mg/L),ECHA
903,C12H18O,Cc1cc(C)c(O)c(C(C)(C)C)c1,1879-09-0,178.27072143554688,algea,1.9600947840472698,log(mg/L),"NITE, VEGA, Literature set"
904,C9H12O3S,Cc1cc(C)c(S(=O)(=O)O)c(C)c1,6148-75-0,200.25477600097656,algea,8.881836305004146,log(mg/L),"NITE, Literature set"
905,C12H12,Cc1cc(C)c2ccccc2c1,575-41-7,156.2236785888672,algea,-0.6443570163905132,log(mg/L),"NITE, VEGA, Literature set"
906,C8H11N,Cc1cc(C)cc(N)c1,108-69-0,121.1796417236328,algea,3.2386784521643803,log(mg/L),"NITE, VEGA, Literature set"
907,C9H9ClO,Cc1cc(C)cc(C(=O)Cl)c1,6613-44-1,168.6201629638672,algea,3.784189633918261,log(mg/L),ECHA
908,C23H32O2,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,119-47-1,340.4989929199219,algea,1.5047438413194347,log(mg/L),Literature set
909,C7H6Cl2,Cc1cc(Cl)ccc1Cl,19398-61-9,161.02853393554688,algea,0.5306282510621704,log(mg/L),"NITE, VEGA, Literature set"
910,C7H10N2,Cc1cc(N)ccc1N,95-70-5,122.1677017211914,algea,0.6931471805599453,log(mg/L),"ECHA(12), NITE, VEGA, Literature set"
911,C7H7ClO,Cc1cc(O)ccc1Cl,59-50-7,142.5828857421875,algea,3.4216533902295376,log(mg/L),"ECHA, OASIS, ECOTOX, EPAFHM, Literature set"
912,C15H24O,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,000128-37-0,220.3504638671875,algea,1.9466241797889703,log(mg/L),"VEGA, Literature set"
913,C19H24O2,Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O,5613-46-7,284.3926696777344,algea,-0.40047756659712525,log(mg/L),ECHA
914,C7H6N2O5,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,534-52-1,198.1329345703125,algea,1.7227665977411035,log(mg/L),"NITE, VEGA, Literature set"
915,C14H16N2,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,119-93-7,212.2902374267578,algea,1.423108334242607,log(mg/L),"NITE, VEGA, Literature set"
916,C7H9NO3S,Cc1cc(S(=O)(=O)O)ccc1N,98-33-9,187.2162628173828,algea,4.7059200890882344,log(mg/L),ECHA
917,C7H8N2O2,Cc1cc([N+](=O)[O-])ccc1N,99-52-5,152.15061950683594,algea,2.2728472747300894,log(mg/L),"ECHA, OASIS, Literature set"
918,C17H24N4O6,Cc1cc2c(cc1C)N(CC(O)C(O)C(O)CO)C1NC(=O)NC(=O)C1N2,83-88-5,380.3956604003906,algea,2.4849066497880004,log(mg/L),Literature set
919,C9H12,Cc1ccc(C)c(C)c1,000095-63-6,120.19158172607422,algea,2.28949985344539,log(mg/L),"VEGA, Literature set"
920,C8H11N,Cc1ccc(C)c(N)c1,95-78-3,121.1796417236328,algea,3.4011973816621555,log(mg/L),"NITE, Literature set"
921,C8H10O,Cc1ccc(C)c(O)c1,95-87-4,122.1644058227539,algea,3.4258899942525267,log(mg/L),"ECHA, NITE, Literature set"
922,C8H10,Cc1ccc(C)cc1,106-42-3,106.1650009155273,algea,2.2617630984737906,log(mg/L),"NITE, ECOTOX, VEGA, Literature set"
923,C9H10,C=Cc1ccc(C)cc1,622-97-9,118.17570495605469,algea,1.4586150226995167,log(mg/L),ECHA
924,C9H10O,Cc1ccc(C=O)cc1C,5973-71-7,134.17510986328122,algea,2.8094026953624978,log(mg/L),ECHA
925,C7H6Cl2,Cc1ccc(Cl)c(Cl)c1,95-75-0,161.02853393554688,algea,0.3364722366212129,log(mg/L),"NITE, VEGA, Literature set"
926,C7H8ClN,Cc1ccc(Cl)c(N)c1,95-81-8,141.59811401367188,algea,1.2669476034873246,log(mg/L),"NITE, VEGA, Literature set"
927,C7H7Cl,Cc1ccc(Cl)cc1,106-43-4,126.58348083496092,algea,1.7047480922384253,log(mg/L),"ECHA, NITE, Aquatic ECETOC, OASIS, VEGA, Literature set"
928,C8H9Cl,Cc1ccc(Cl)cc1C,615-60-1,140.61006164550778,algea,1.0647107369924282,log(mg/L),ECHA
929,C7H6Cl2,Cc1ccc(Cl)cc1Cl,000095-73-8,161.02853393554688,algea,0.9400072584914712,log(mg/L),"VEGA, Literature set"
930,C8H11N,Cc1ccc(N)c(C)c1,95-68-1,121.1796417236328,algea,3.353406717825807,log(mg/L),ECHA
931,C7H8ClNO,Cc1ccc(N)c(Cl)c1O,84540-50-1,157.59751892089844,algea,3.5681232529781366,log(mg/L),ECHA
932,C7H9NO3S,Cc1ccc(N)c(S(=O)(=O)O)c1,88-44-8,187.2162628173828,algea,2.303584593327129,log(mg/L),"Literature set, ECHA"
933,C8H11N,Cc1ccc(N)cc1C,95-64-7,121.1796417236328,algea,1.8870696490323797,log(mg/L),"NITE, Literature set"
934,C7H10N2,Cc1ccc(N)cc1N,95-80-7,122.1677017211914,algea,2.5877640352277083,log(mg/L),"NITE, Literature set"
935,C7H9NO,Cc1ccc(N)cc1O,2835-95-2,123.1524658203125,algea,3.713572066704308,log(mg/L),ECHA
936,C20H16N2O2,Cc1ccc(N2C(=O)c3cccc4c(N)ccc(c34)C2=O)c(C)c1,2478-20-8,316.3532409667969,algea,-1.0498221244986778,log(mg/L),ECHA
937,C14H15N,Cc1ccc(Nc2ccc(C)cc2)cc1,620-93-9,197.27560424804688,algea,-2.0024805005437076,log(mg/L),"NITE, VEGA, Literature set"
938,C8H10O,Cc1ccc(O)c(C)c1,105-67-9,122.1644058227539,algea,2.151762203259462,log(mg/L),"NITE, VEGA, Literature set"
939,C7H8O,Cc1ccc(O)cc1,106-44-5,108.13782501220702,algea,3.624340932976365,log(mg/L),"NITE, VEGA, Literature set"
940,C11H9F3O2,Cc1ccc(C(=O)CC(=O)C(F)(F)F)cc1,720-94-5,230.18316650390625,algea,-0.7113111511876165,log(mg/L),ECHA
941,C8H8O2,Cc1ccc(C(=O)O)cc1,99-94-5,136.14791870117188,algea,4.298645025734831,log(mg/L),"ECHA, NITE, Literature set"
942,C9H11NO3S,Cc1ccc(S(=O)(=O)CNC=O)cc1,36635-56-0,213.2535400390625,algea,3.6375861597263857,log(mg/L),ECHA
