,chemical_formula,smiles,casnum,molecular_weight,species,fish_LC50,units,source
1960,C6H8O6,O=C1OC(C(O)CO)C(O)=C1O,134-03-2,176.12411499023438,fish,6.927557906278317,log(mg/L),ECHA
1961,C3H6O2,OCC1CO1,556-52-5,74.07854461669922,fish,3.9136742665700712,log(mg/L),OASIS
1962,C14H14Cl2N2O3,OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,84682-23-5,329.1785583496094,fish,4.007333185232471,log(mg/L),ECHA
1963,C42H70O35,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC1C(O)C2O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,7585-39-9,1134.9842529296875,fish,8.93075873555827,log(mg/L),ECHA
1964,C9H10O,OCC=Cc1ccccc1,104-54-1,134.17510986328122,fish,2.1972245773362196,log(mg/L),ECHA
1965,C4H6O,C#CCCO,927-74-2,70.08984375,fish,3.586292865338835,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1966,C4H7BrO,C=C(Br)CCO,76334-36-6,151.0017852783203,fish,3.7612001156935624,log(mg/L),"NITE, VEGA, Literature set"
1967,C8H5F13O,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,647-42-7,364.10394287109375,fish,1.7544036826842861,log(mg/L),ECHA
1968,C10H22O2,OCCCCCCCCCCO,112-47-0,174.28048706054688,fish,4.6913478822291435,log(mg/L),ECHA
1969,C8H17FO,OCCCCCCCCF,408-27-5,148.2183837890625,fish,0.34003730278570893,log(mg/L),ECOTOX
1970,C6H12O2,C=COCCCCO,17832-28-9,116.1582794189453,fish,3.342861804649192,log(mg/L),ECHA
1971,C3H7ClO,OCCCCl,627-30-5,94.54007720947266,fish,6.68586094706836,log(mg/L),"ECOTOX, OASIS, Literature set"
1972,C8H11NO,OCCCc1cccnc1,2859-67-8,137.17904663085938,fish,5.0106352940962555,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1973,C2H5ClO,OCCCl,107073,80.51350402832031,fish,3.9219733362813143,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
1974,C14H28N2O6,O=C(CCCCC(=O)N(CCO)CCO)N(CCO)CCO,6334-25-4,320.3819274902344,fish,6.907755278982137,log(mg/L),ECHA
1975,C6H15NO3,OCCN(CCO)CCO,102-71-6,149.18820190429688,fish,9.375854810453756,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
1976,C8H10F9NO4S,O=S(=O)(N(CCO)CCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,34455-00-0,387.2199401855469,fish,4.553876891600541,log(mg/L),ECHA
1977,C26H25N5O5S,O=S(=O)(O)c1cccc(N=Nc2ccc(N=Nc3ccc(N(CCO)CCO)cc3)c3ccccc23)c1,67674-28-6,519.5722045898439,fish,3.629660094453965,log(mg/L),ECHA
1978,C10H15NO2,OCCN(CCO)c1ccccc1,120-07-0,181.23159790039062,fish,6.5998704992128365,log(mg/L),"ECHA, EPAFHM, Literature set"
1979,C6H14N2O,OCCN1CCNCC1,103-76-4,130.18815612792972,fish,8.765614549914716,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, ECHA"
1980,C6H13NO2,OCCN1CCOCC1,622-40-2,131.17292785644528,fish,7.904703913873747,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, ECHA"
1981,C9H21N3O3,OCCN1CN(CCO)CN(CCO)C1,4719044,219.2813415527344,fish,3.6635616461296463,log(mg/L),"ECOTOX, Literature set, ECHA"
1982,C4H11NO2,OCCNCCO,111422,105.1356430053711,fish,7.346010209913293,log(mg/L),"ECOTOX-EPA(13), Aquatic ECETOC, OASIS, ECOTOX(13), VEGA, Literature set"
1983,C18H18N2O6,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,3179-90-6,358.3453369140625,fish,3.9512437185814275,log(mg/L),"ECOTOX, Literature set"
1984,C9H11NO3,OCCNc1ccc2c(c1)OCO2,94158-14-2,181.18853759765625,fish,4.663439094112067,log(mg/L),ECHA
1985,C5H8O3,C=CC(=O)OCCO,818-61-1,116.11521911621094,fish,1.693979115928676,log(mg/L),"ECOTOX, NITE, OASIS, EPAFHM, Literature set, ECHA"
1986,C10H14O3,OCCOCCOc1ccccc1,104-68-7,182.21636962890625,fish,6.068425588244111,log(mg/L),ECHA
1987,C12H12O2,OCCOc1ccc2ccccc2c1,93-20-9,188.2224884033203,fish,2.5649493574615367,log(mg/L),ECHA
1988,C8H10O2,OCCOc1ccccc1,122-99-6,138.16380310058594,fish,5.840641657373398,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, ECHA"
1989,C2H6OS,OCCS,60-24-2,78.13343811035156,fish,3.367295829986474,log(mg/L),"NITE, Literature set, ECHA"
1990,C2H7O4P,O=P(O)(CO)CO,2074-67-1,126.04833984375,fish,3.3626924876534625,log(mg/L),Literature set
1991,C7H6Cl2O,OCc1ccc(Cl)cc1Cl,1777-82-8,177.02793884277344,fish,2.5877640352277083,log(mg/L),ECHA
1992,C12H10N2O4,O=[N+]([O-])c1ccc(C=Cc2cccc(CO)n2)o1,13411-16-0,246.21881103515625,fish,-0.21072103131565253,log(mg/L),"ECOTOX(13), ECOTOX-EPA(13), Literature set"
1993,C13H12O2,OCc1cccc(Oc2ccccc2)c1,13826-35-2,200.23318481445312,fish,1.33500106673234,log(mg/L),"NITE, VEGA, Literature set"
1994,C7H8O,OCc1ccccc1,100-51-6,108.13782501220702,fish,6.132611887288477,log(mg/L),"ECOTOX, OASIS, Literature set, ECHA, VEGA"
1995,C6H7NO,OCc1cccnc1,100-55-0,109.12588500976562,fish,6.835184586147301,log(mg/L),"NITE, Literature set, VEGA"
1996,C5H6O2,OCc1ccoc1,4412-91-3,98.09994506835938,fish,6.230481447578482,log(mg/L),"ECOTOX, OASIS, Literature set, VEGA"
1997,C8H5NO3,O=C1c2ccccc2C(=O)N1O,524-38-9,163.1302032470703,fish,4.605170185988092,log(mg/L),ECHA
1998,C6H11NO,ON=C1CCCCC1,100-64-1,113.15763854980469,fish,5.337538079701318,log(mg/L),"NITE, VEGA, Literature set"
1999,C7H7NO2,ON=Cc1ccccc1O,94-67-7,137.135986328125,fish,1.17012204518348,log(mg/L),"ECOTOX, OASIS, Literature set"
2000,C7H7NO2,O=C1C=CC=CC1=CNO,94677,137.135986328125,fish,1.1678273576895826,log(mg/L),Literature set
2001,C7H5ClO3,O=C(OO)c1cccc(Cl)c1,937-14-4,172.5657958984375,fish,-0.7985076962177716,log(mg/L),ECHA
2002,C2H6ClO3P,O=P(O)(O)CCCl,16672870,144.49400329589844,fish,4.787491742782046,log(mg/L),"ECOTOX, VEGA, Literature set"
2003,C2H4Cl3O4P,O=P(O)(O)OCC(Cl)(Cl)Cl,306-52-5,229.38351440429688,fish,5.3471075307174685,log(mg/L),ECOTOX
2004,C6H6ClNO2S,O=S(O)(=NCl)c1ccccc1,127-52-6,191.6353454589844,fish,2.757475084429733,log(mg/L),"VEGA, Literature set"
2005,C8HF17O3S,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2795393,500.1296081542969,fish,2.7631695003232895,log(mg/L),"ECOTOX, Literature set"
2006,C4HF9O3S,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,29420-49-3,300.0995788574219,fish,7.569411792450712,log(mg/L),ECHA
2007,C19H12Cl4N2O5S,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1S(=O)(=O)O,3567-25-7,522.1859741210939,fish,1.8082887711792655,log(mg/L),ECOTOX
2008,C18H15N3O3S,O=S(=O)(O)c1cccc(N=Nc2ccc(Nc3ccccc3)cc2)c1,587-98-4,353.3949890136719,fish,3.2188758248682006,log(mg/L),ECHA
2009,C6HBr5O,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,608-71-9,488.59155273437483,fish,-2.375155785828881,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2010,C6H3Br3O,Oc1c(Br)cc(Br)cc1Br,118-79-6,330.7994079589844,fish,1.8325814637483102,log(mg/L),"ECOTOX, NITE, OASIS, EPAFHM, ECHA"
2011,C7H4Br2O2,O=Cc1cc(Br)cc(Br)c1O,90-59-5,279.9134521484375,fish,-0.16251892949777494,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2012,C13H7Br2N3O6,O=[N+]([O-])c1ccc(ON=Cc2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,13181-17-4,461.0191955566406,fish,-1.7147984280919266,log(mg/L),ECOTOX
2013,C7H3Br2NO,N#Cc1cc(Br)c(O)c(Br)c1,1689-84-5,276.91281127929693,fish,2.5823715738159003,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2014,C31H25BrO3,O=c1oc2ccccc2c(O)c1C1CC(C2(Br)C=CC(c3ccccc3)=CC2)Cc2ccccc21,56073100,525.4324340820311,fish,-2.624168717121508,log(mg/L),ECOTOX
2015,C31H25BrO2S,O=c1sc2ccccc2c(O)c1C1CC(C2(Br)C=CC(c3ccccc3)=CC2)Cc2ccccc21,104653341,541.4979858398439,fish,-2.7657941115377898,log(mg/L),"ECOTOX, Literature set"
2016,C19H12O6,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,66-76-2,336.29498291015625,fish,1.631199404215613,log(mg/L),"ECOTOX, OASIS, EPAFHM, VEGA, Literature set"
2017,C8HCl3N2O,N#Cc1c(O)c(Cl)c(Cl)c(C#N)c1Cl,28343-61-5,247.46533203125,fish,1.667706820558076,log(mg/L),ECOTOX
2018,C6HCl5O,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87-86-5,266.3365478515625,fish,-1.5987414753339688,log(mg/L),"NITE, VEGA, Literature set"
2019,C6H2Cl4O,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,935955,231.8914794921875,fish,0.035127259966741896,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
2020,C13H6Cl6O2,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,70-30-4,406.9035339355468,fish,-3.863232841258714,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2021,C6H2Cl4O,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,58-90-2,231.89147949218747,fish,-0.5108256237659907,log(mg/L),"NITE, VEGA, Literature set"
2022,C6H3Cl3O,Oc1c(Cl)cc(Cl)cc1Cl,88062,197.4464263916016,fish,1.0296194171811581,log(mg/L),"ECOTOX, Aquatic ECETOC, OASIS, VEGA, Literature set"
2023,C7H3Cl2NO,N#Cc1cc(Cl)c(O)c(Cl)c1,1891-95-8,188.0108184814453,fish,3.190476350346503,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2024,C6H3Cl3O,Oc1c(Cl)ccc(Cl)c1Cl,933-75-5,197.4464263916016,fish,1.6906553581164363,log(mg/L),"OASIS, Literature set"
2025,C6H4Cl2O,Oc1c(Cl)cccc1Cl,87-65-0,163.00135803222656,fish,2.0453983820235093,log(mg/L),"OASIS, ECOTOX, Literature set"
2026,C6H3I3O,Oc1c(I)cc(I)cc1I,609-23-4,471.80084228515625,fish,0.1906203596086497,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2027,C7H3I2NO,N#Cc1cc(I)c(O)c(I)c1,1689-83-4,370.9137573242188,fish,1.916922612182061,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2028,C6H2Cl4O2,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,1198-55-6,247.8908843994141,fish,0.23901690047049992,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2029,C10H6N2O5,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1O,101836-92-4,234.1650390625,fish,1.4445632692438664,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set"
2030,C6H3N3O7,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,88891,229.1039276123047,fish,5.135340747589875,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
2031,C13H9ClN2O4,O=C(Nc1cccc(Cl)c1)c1cccc([N+](=O)[O-])c1O,6491-02-7,292.674560546875,fish,-1.4151223821992236,log(mg/L),Literature set
2032,C6H4N2O5,O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,573-56-8,184.1063537597656,fish,3.681351187693145,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2033,C6H3Cl3O,Oc1cc(Cl)c(Cl)c(Cl)c1,609-19-8,197.4464263916016,fish,0.49331110975953363,log(mg/L),"Aquatic ECETOC, OASIS, VEGA, Literature set"
2034,C6H2Cl4O,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,25167833,231.8914794921875,fish,-0.8915981192837836,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2035,C6H3Cl3O,Oc1cc(Cl)c(Cl)cc1Cl,95-95-4,197.4464263916016,fish,-0.5108256237659907,log(mg/L),"NITE, VEGA, Literature set"
2036,C6H4Cl2O2,Oc1cc(Cl)c(Cl)cc1O,3428-24-8,179.00076293945312,fish,-0.11597217625242064,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2037,C6H4BrClO,Oc1cc(Cl)cc(Br)c1,56962-04-0,207.45236206054688,fish,0.5877866649021191,log(mg/L),ECHA
2038,C6H4Cl2O,Oc1cc(Cl)cc(Cl)c1,591-35-5,163.00135803222656,fish,0.9927368399372037,log(mg/L),"ECOTOX, Aquatic ECETOC, OASIS, Literature set"
2039,C6H3Cl3O,Oc1cc(Cl)cc(Cl)c1Cl,933-78-8,197.4464263916016,fish,0.8617247246385805,log(mg/L),"OASIS, Literature set"
2040,C6H4Cl2O,Oc1cc(Cl)ccc1Cl,583-78-8,163.00135803222656,fish,1.4532538585360142,log(mg/L),"OASIS, Literature set, VEGA"
2041,C12H7Cl3O2,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,3380-34-5,289.5417785644531,fish,-1.0788096613719298,log(mg/L),"ECHA, ECOTOX, NITE, Literature set"
2042,C20H13N3O7S,O=[N+]([O-])c1ccc2c(N=Nc3ccc4ccccc4c3O)c(O)cc(S(=O)(=O)O)c2c1,1787-61-7,439.3981323242188,fish,1.791759469228055,log(mg/L),ECOTOX
2043,C6H4N2O5,O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1,329-71-5,184.1063537597656,fish,1.2104939867489095,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2044,C6H5BrO,Oc1ccc(Br)cc1,106-41-2,173.00729370117188,fish,2.163323025660538,log(mg/L),"NITE, VEGA, Literature set"
2045,C6H4Br2O,Oc1ccc(Br)cc1Br,615-58-7,251.9033660888672,fish,1.2809338454620642,log(mg/L),"NITE, VEGA, Literature set"
2046,C7H5BrO2,O=Cc1cc(Br)ccc1O,1761-61-1,201.01739501953125,fish,0.26236426446749106,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2047,C8H8O,C=Cc1ccc(O)cc1,2628-17-3,120.14852142333984,fish,2.4932054526026954,log(mg/L),ECHA
2048,C10H10O,C=Cc1ccc(O)c(C=C)c1,061788-44-1,146.18580627441406,fish,1.7227665977411035,log(mg/L),"VEGA, Literature set, NITE, ECHA"
2049,C7H6O3,O=Cc1ccc(O)cc1O,95-01-2,138.12074279785156,fish,2.5726122302071057,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2050,C13H12O2,Oc1ccc(Cc2ccc(O)cc2)cc1,620-92-8,200.2331848144531,fish,2.5641502862466954,log(mg/L),"NITE, VEGA, Literature set"
2051,C6H5ClO,Oc1ccc(Cl)cc1,106-48-9,128.55630493164062,fish,1.6863989535702288,log(mg/L),"ECOTOX, NITE, OASIS, EPAFHM, Literature set, VEGA"
2052,C13H8Cl2N2O4,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,50-65-7,327.11962890625,fish,-2.2072749131897207,log(mg/L),ECOTOX
2053,C7H5ClO2,O=Cc1cc(Cl)ccc1O,635-93-8,156.56640625,fish,-0.2613647641344075,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2054,C13H10Cl2O2,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,97234,269.123291015625,fish,-1.1744628759764468,log(mg/L),"EPAFHM, Literature set, VEGA"
2055,C13H11ClO,Oc1ccc(Cl)cc1Cc1ccccc1,120-32-1,218.6788482666016,fish,-1.1109145009410588,log(mg/L),"VEGA, Literature set"
2056,C6H4Cl2O,Oc1ccc(Cl)cc1Cl,120-83-2,163.00135803222656,fish,1.6089472692546407,log(mg/L),"ECHA, NITE, ECOTOX, OASIS, EFSA, EPAFHM, Literature set, VEGA"
2057,C6H5ClO2,Oc1ccc(Cl)cc1O,2138-22-9,144.55569458007812,fish,0.4574248470388755,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2058,C6H4ClNO3,O=[N+]([O-])c1cc(Cl)ccc1O,89-64-5,173.55386352539062,fish,2.3978952727983707,log(mg/L),"NITE, VEGA, Literature set"
2059,C5H4ClNO,Oc1ccc(Cl)cn1,4214-79-3,129.54435729980472,fish,7.038783541388542,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set"
2060,C6H6O5S,O=S(=O)(O)c1cc(O)ccc1O,29632-98-2,190.17384338378903,fish,2.302585092994046,log(mg/L),ECOTOX
2061,C12H10O3,Oc1ccc(Oc2ccc(O)cc2)cc1,1965099,202.2060089111328,fish,1.6653520889855797,log(mg/L),"EPAFHM, Literature set, VEGA"
2062,C12H10O2,Oc1ccc(Oc2ccccc2)cc1,831-82-3,186.20660400390625,fish,1.599387576580599,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2063,C7H5NO4,O=Cc1cc(O)ccc1[N+](=O)[O-],42454-06-8,167.118896484375,fish,3.735285826928092,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2064,C7H4F3NO3,O=[N+]([O-])c1ccc(O)cc1C(F)(F)F,88-30-2,207.1067657470703,fish,2.2017428244797173,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2065,C12H10O2,Oc1ccc(-c2ccc(O)cc2)cc1,92-88-6,186.20660400390625,fish,2.563790123311481,log(mg/L),"ECHA, NITE, Literature set"
2066,C12H10O,Oc1ccc(-c2ccccc2)cc1,92-69-3,170.2071990966797,fish,1.2237754316221157,log(mg/L),"ECHA, NITE, ECOTOX, OASIS, Literature set, VEGA"
2067,C7H5NO,N#Cc1ccc(O)cc1,767-00-0,119.1207046508789,fish,3.119410675118924,log(mg/L),ECOTOX
2068,C14H12O3,O=C(OCc1ccccc1)c1ccc(O)cc1,94-18-8,228.2432861328125,fish,-0.31471074483970024,log(mg/L),ECHA
2069,C13H10O5,O=C(c1ccc(O)cc1)c1ccc(O)c(O)c1O,31127-54-5,246.2154998779297,fish,3.58351893845611,log(mg/L),"NITE, VEGA, Literature set"
2070,C13H10O2,O=C(c1ccccc1)c1ccc(O)cc1,1137-42-4,198.21730041503903,fish,2.5649493574615367,log(mg/L),ECHA
2071,C18H20O2,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,000843-55-0,268.3502197265625,fish,0.5877866649021191,log(mg/L),"VEGA, Literature set, NITE"
2072,C12H10N2O,Oc1ccc(N=Nc2ccccc2)cc1,1689-82-3,198.22059631347656,fish,0.1570037488096647,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set"
2073,C6H5NO3,O=[N+]([O-])c1ccc(O)cc1,100027,139.10879516601562,fish,3.4011973816621555,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
2074,C7H5NO2,N#Cc1ccc(O)c(O)c1,17345-61-8,135.12010192871094,fish,4.31748811353631,log(mg/L),ECHA
2075,C22H21NO3,O=C(CN(Cc1ccccc1)Cc1ccccc1)c1ccc(O)c(O)c1,30392-50-8,347.40704345703125,fish,1.6094379124341003,log(mg/L),ECHA
2076,C6H4N2O5,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,51285,184.1063537597656,fish,2.5877640352277083,log(mg/L),"ECOTOX, Aquatic ECETOC, OASIS, VEGA, Literature set"
2077,C10H8O,Oc1ccc2ccccc2c1,135-19-3,144.169921875,fish,1.3677041827747594,log(mg/L),"NITE, VEGA, Literature set"
2078,C16H12N2O4S,O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3ccccc23)cc1,633-96-5,328.34246826171875,fish,4.886582645426277,log(mg/L),"ECOTOX, ECHA"
2079,C6H5ClO,Oc1cccc(Cl)c1,108-43-0,128.55630493164062,fish,1.8612013219705188,log(mg/L),"OASIS, Literature set, VEGA"
2080,C5H4ClNO,Oc1cccc(Cl)n1,16879-02-0,129.54435729980472,fish,5.365985360772572,log(mg/L),Literature set
2081,C6H6O2,Oc1cccc(O)c1,108-46-3,110.1106414794922,fish,3.977810745966149,log(mg/L),"ECHA, ECOTOX, OASIS, Literature set, VEGA"
2082,C6H5NO3,O=[N+]([O-])c1cccc(O)c1,554-84-7,139.10879516601562,fish,2.4709695147901702,log(mg/L),"OASIS, Literature set, VEGA"
2083,C10H8O,Oc1cccc2ccccc12,90-15-3,144.169921875,fish,1.3467736029576074,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2084,C9H7NO,Oc1cccc2cccnc12,148-24-3,145.15798950195312,fish,0.9157680726479567,log(mg/L),"ECHA, NITE, EFSA, OASIS, Literature set, VEGA"
2085,C6H6O,Oc1ccccc1,108-95-2,94.11124420166016,fish,3.784189633918261,log(mg/L),"NITE, VEGA, Literature set"
2086,C12H10O,Oc1ccccc1-c1ccccc1,132-27-4,170.2071990966797,fish,1.8164520818184267,log(mg/L),"NITE, EPAFHM, Literature set, VEGA"
2087,C13H16O3,O=C(OC1CCCCC1)c1ccccc1O,25485-88-5,220.26434326171875,fish,0.9726710653102627,log(mg/L),ECHA
2088,C14H12O3,O=C(OCc1ccccc1)c1ccccc1O,118-58-1,228.2432861328125,fish,0.02955880224154443,log(mg/L),ECHA
2089,C13H10O3,O=C(Oc1ccccc1)c1ccccc1O,118-55-8,214.2167053222656,fish,0.1631117311045718,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2090,C7H6O2,O=Cc1ccccc1O,90-02-8,122.12134552001952,fish,0.8329091229351039,log(mg/L),"ECHA, NITE, OASIS, ECOTOX, EPAFHM, Literature set, VEGA"
2091,C9H10O,C=CCc1ccccc1O,1745-81-9,134.17510986328122,fish,2.6983830298439435,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, ECHA"
2092,C6H5ClO,Oc1ccccc1Cl,95578,128.55630493164062,fish,2.453587966530573,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
2093,C6H6O2,Oc1ccccc1O,120-80-9,110.1106414794922,fish,2.2202898502672155,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set"
2094,C6H5NO3,O=[N+]([O-])c1ccccc1O,88-75-5,139.10879516601562,fish,5.073417936082051,log(mg/L),"NITE, VEGA, Literature set"
2095,C5H4BrNO,Oc1cccnc1Br,6602-32-0,173.995361328125,fish,6.150602768446279,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2096,C5H4ClNO,Oc1cccnc1Cl,6636-78-8,129.54435729980472,fish,6.432940092739179,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2097,C5H4N2O3,O=[N+]([O-])c1ncccc1O,15128-82-2,140.09686279296878,fish,5.117993812416755,log(mg/L),"ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
2098,C3HCl2N3O3,O=c1nc(O)n(Cl)c(=O)n1Cl,51580860,197.9643402099609,fish,-1.0356374895067213,log(mg/L),ECOTOX
2099,C5H2Cl3NO,Oc1nc(Cl)c(Cl)cc1Cl,37439-34-2,198.4344787597656,fish,0.4054651081081644,log(mg/L),"ECHA, ECOTOX"
2100,C7H6N2O,Oc1nc2ccccc2[nH]1,615-16-7,134.13534545898438,fish,4.999237249143887,log(mg/L),ECHA
2101,C33H25F3O4,O=c1c(C2CC(c3ccc(OCc4ccc(C(F)(F)F)cc4)cc3)Cc3ccccc32)c(O)oc2ccccc12,90035-08-8,542.54443359375,fish,-2.398980794705954,log(mg/L),"Literature set, VEGA"
2102,C31H23BrO2S,O=c1c(C2CC(c3ccc(-c4ccc(Br)cc4)cc3)Cc3ccccc32)c(O)sc2ccccc12,104653-34-1,539.4821166992189,fish,-2.7646205525906042,log(mg/L),"VEGA, Literature set"
2103,C5H5NO2,O=c1ccccn1O,822-89-9,111.09870147705078,fish,4.258445572902527,log(mg/L),ECHA
2104,C12H10S2,c1ccc(SSc2ccccc2)cc1,000882-33-7,218.3377990722656,fish,-2.3298011729016097,log(mg/L),"VEGA, Literature set"
2105,C13H12N2S,S=C(Nc1ccccc1)Nc1ccccc1,102-08-9,228.31277465820312,fish,2.943381016451893,log(mg/L),"ECHA, OASIS, Literature set, VEGA"
2106,C4H4N2S3,S=C1SSC2=NCCN12,33813206,176.282958984375,fish,-0.7133498878774648,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
2107,CS2,S=C=S,75-15-0,76.14070129394531,fish,1.3862943611198906,log(mg/L),"ECHA, ECOTOX, OASIS"
2108,C7H5NS2,S=c1[nH]c2ccccc2s1,149-30-4,167.2512969970703,fish,0.4054651081081644,log(mg/L),"ECHA, NITE, ECOTOX, Literature set, ECOTOX(12), ECOTOX-EPA(12)"
2109,CHNS,N#CS,1762-95-4,59.09033966064453,fish,4.5217885770490405,log(mg/L),"ECHA, EFSA, ECOTOX(16), ECOTOX-EPA(20)"
2110,C17H28O8S4,O=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,7575-23-7,488.659423828125,fish,-1.4828052615007343,log(mg/L),ECHA
2111,C18H27N3O9S3,O=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,36196-44-8,525.61669921875,fish,2.052840859882657,log(mg/L),ECHA
2112,C6H14O2S2,SCCOCCOCCS,14970-87-7,182.3041534423828,fish,1.7404661748405046,log(mg/L),ECHA
2113,C7H16S5,SCCSCC(CS)SCCS,131538-00-6,260.52694702148443,fish,-1.4696759700589417,log(mg/L),ECHA
2114,CH2S4,S=C(S)SS,7345699,142.2865753173828,fish,3.044522437723423,log(mg/L),ECOTOX
2115,C4H6BrNO4,O=[N+]([O-])C1(Br)COCOC1,30007-47-7,211.9987335205078,fish,-0.3856624808119846,log(mg/L),ECHA
2116,C5H8N2O2S,O=[N+]([O-])C=C1NCCCS1,58842209,160.1942138671875,fish,4.863680881139593,log(mg/L),ECOTOX
2117,C5H6N6O10,O=[N+]([O-])N1CC([N+](=O)[O-])([N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])C1,71706-07-5,310.1353454589844,fish,1.7227665977411035,log(mg/L),ECOTOX
2118,C3H6N6O6,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,121-82-4,222.1163330078125,fish,2.330200260027019,log(mg/L),"ECOTOX, Literature set"
