,chemical_formula,smiles,casnum,molecular_weight,species,daphnia_EC50,units,source
750,C14H29NO2,CCCCCCCCCCCC(=O)NCCO,142-78-9,243.38555908203125,daphnia,1.4350845252893227,log(mg/L),ECHA
751,C21H41NO2,CCCCCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1,101238-01-1,339.5557556152344,daphnia,-0.9597202898014912,log(mg/L),ECHA
752,C17H32O3,CCCCCCCCCCCC(=O)OCC(C)(C)C=O,102985-93-3,284.4341735839844,daphnia,0.0,log(mg/L),ECHA
753,C12H24O2,CCCCCCCCCCCC(=O)O,143-07-7,200.31776428222656,daphnia,1.2809338454620642,log(mg/L),"VEGA, Literature set"
754,C16H32N2O,CCCCCCCCCCCC1=NCCN1CCO,136-99-2,268.43807983398443,daphnia,-1.1394342831883648,log(mg/L),ECHA
755,C24H32O4,CCCCCCCCCCCCC1=C(OC(C)=O)C(=O)c2ccccc2C1=O,57960-19-7,384.5084838867188,daphnia,-6.049093659944618,log(mg/L),"EFSA, Literature set"
756,C17H33NO3,CCCCCCCCCCCCCC(=O)N(C)CC(=O)O,30364-51-3,299.4488220214844,daphnia,1.0647107369924282,log(mg/L),ECHA
757,C19H35NO5,CCCCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O,72716-26-8,357.4848937988281,daphnia,3.5450090836942345,log(mg/L),ECHA
758,C23H46,CCCCCCCCC=CCCCCCCCCCCCCC,27519-02-4,322.6113586425781,daphnia,-0.7236063880446539,log(mg/L),"VEGA, Literature set"
759,C22H47N2O,CCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)C,51277-96-4,355.62139892578125,daphnia,-2.79034544382904,log(mg/L),ECHA
760,C23H48N2O,CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,7651-02-7,368.6400146484375,daphnia,-0.964955903855436,log(mg/L),ECHA
761,C39H79N2O3,CCCCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)OCCCCCCCCCCCCCC,68921-83-5,624.05615234375,daphnia,-3.575550768806933,log(mg/L),ECHA
762,C27H56N2O,CCCCCCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,60270-33-9,424.746337890625,daphnia,0.1484200051182732,log(mg/L),ECHA
763,C22H44O2,CCCCCCCCCCCCCCCCCCCCCC(=O)O,16529-65-0,340.58355712890625,daphnia,-2.0325579557809856,log(mg/L),ECHA(12)
764,C20H43N,CCCCCCCCCCCCCCCCCCN(C)C,124-28-7,297.5621337890625,daphnia,-4.135166556742356,log(mg/L),"ECHA, NITE, VEGA, Literature set"
765,C27H58N2O3,CCCCCCCCCCCCCCCCCCN(CCO)CCCN(CCO)CCO,6818-37-7,458.7610168457031,daphnia,-1.1177951080848836,log(mg/L),ECHA
766,C21H42O2S,CCCCCCCCCCCCCCCCCCOC(=O)CCS,31778-15-1,358.6219787597656,daphnia,-1.171182981502945,log(mg/L),ECHA
767,C21H46N,CCCCCCCCCCCCCCCCCC[N+](C)(C)C,1120-02-1,312.5966491699219,daphnia,-3.2968373663379125,log(mg/L),ECHA
768,C16H35N,CCCCCCCCCCCCCCCCN,143-27-1,241.455810546875,daphnia,-0.0202027073175194,log(mg/L),ECHA
769,C18H39N,CCCCCCCCCCCCCCCCN(C)C,112-69-6,269.50897216796875,daphnia,-2.7105533313203285,log(mg/L),"ECHA, ECHA(14)"
770,C16H34O,CCCCCCCCCCCCCCCCO,36653-82-4,242.4405670166016,daphnia,-0.941608539858445,log(mg/L),ECHA
771,C20H44NO,CCCCCCCCCCCCCCCC[N+](C)(C)CCO,85563-48-0,314.5694580078125,daphnia,-1.851509473633829,log(mg/L),ECHA
772,C16H35N,CCCCCCCCCCCCCCN(C)C,112-75-4,241.455810546875,daphnia,-0.6733445532637656,log(mg/L),ECHA
773,C14H30O,CCCCCCCCCCCCCCO,112-72-1,214.3874053955078,daphnia,-0.941608539858445,log(mg/L),ECHA
774,C16H34O2,CCCCCCCCCCCCCCOCCO,27306-79-2,258.43997192382807,daphnia,-1.9661128563728327,log(mg/L),Aquatic ECETOC(11)
775,C17H38N,CCCCCCCCCCCCCC[N+](C)(C)C,1119-97-7,256.49032592773443,daphnia,-3.816712825623821,log(mg/L),ECHA
776,C18H38NO2,CCCCCCCCCCCCCC[N+](C)(C)CC(=O)O,2601-33-4,300.49981689453125,daphnia,1.5686159179138452,log(mg/L),ECHA
777,C23H42N,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,139-08-2,332.5862731933594,daphnia,-4.110473944151984,log(mg/L),"ECHA, ECOTOX-EPA(10)"
778,C20H34O3S,CCCCCCCCCCCCCCc1ccc(S(=O)(=O)O)cc1,28348-61-0,354.54718017578125,daphnia,-0.3856624808119846,log(mg/L),Aquatic ECETOC
779,C13H28O,CCCCCCCCCCCCCO,112-70-9,200.3608245849609,daphnia,-0.4942963218147801,log(mg/L),"NITE, VEGA, Literature set"
780,C18H35NO4,CCCCCCCCCCCCN(CCC(=O)O)CCC(=O)O,14960-06-6,329.47479248046875,daphnia,0.5364933705145685,log(mg/L),ECHA
781,C18H41N3,CCCCCCCCCCCCN(CCCN)CCCN,2372-82-9,299.5382385253906,daphnia,-2.557477342622836,log(mg/L),"ECHA, Literature set"
782,C16H31NO,CCCCCCCCCCCCN1CCCC1=O,2687-96-9,253.42344665527344,daphnia,-1.973281345851445,log(mg/L),ECHA
783,C12H26O4S,CCCCCCCCCCCCOS(=O)(=O)O,151213,266.39743041992193,daphnia,0.5877866649021191,log(mg/L),"ECOTOX-EPA(27), Aquatic ECETOC, ECOTOX(25), ECOTOX(17), ECOTOX-EPA(16), ECHA"
784,C15H34N,CCCCCCCCCCCC[N+](C)(C)C,1119-94-4,228.43716430664065,daphnia,-2.002480500543708,log(mg/L),ECHA
785,C16H34NO2,CCCCCCCCCCCC[N+](C)(C)CC(=O)O,683-10-3,272.4466552734375,daphnia,0.6931471805599453,log(mg/L),"NITE, VEGA, Literature set"
786,C14H31NO,CCCCCCCCCCCC[N+](C)(C)[O-],1643-20-5,229.40203857421875,daphnia,0.7884573603642703,log(mg/L),"ECHA, NITE, VEGA, Literature set"
787,C17H38NO2,CCCCCCCCCCCC[N+](C)(CCO)CCO,22340-01-8,288.4891357421875,daphnia,-2.525728644308256,log(mg/L),Aquatic ECETOC
788,C17H30N,CCCCCCCCCCCC[n+]1ccccc1,104-74-5,248.4268035888672,daphnia,-4.135166556742356,log(mg/L),ECHA
789,C11H24O,CCCCCCCCCCCO,112-42-5,172.3076629638672,daphnia,-0.941608539858445,log(mg/L),"ECHA, OASIS, ECOTOX, Literature set"
790,C12H24O2,CCCCCCCCCCOC(C)=O,112-17-4,200.31776428222656,daphnia,-1.210661792476733,log(mg/L),ECHA
791,C10H23O4P,CCCCCCCCCCOP(=O)(O)O,68427-32-7,238.260986328125,daphnia,2.7212954278522306,log(mg/L),ECHA
792,C10H22S,CCCCCCCCCCS,143-10-2,174.3466796875,daphnia,-4.605170185988091,log(mg/L),NITE
793,C22H48N,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,7173515,326.62322998046875,daphnia,-3.381394754365976,log(mg/L),"ECOTOX, Aquatic ECETOC, VEGA, Literature set"
794,C12H27NO,CCCCCCCCCC[N+](C)(C)[O-],2605-79-0,201.348876953125,daphnia,0.9707789171582248,log(mg/L),"ECHA(12), ECHA"
795,C16H26O3S,CCCCCCCCCCc1ccc(S(=O)(=O)O)cc1,2627-06-7,298.4408569335937,daphnia,3.386083743852107,log(mg/L),Aquatic ECETOC
796,C27H57N,CCCCCCCCCN(CCCCCCCCC)CCCCCCCCC,68814-95-9,395.7481994628906,daphnia,-1.9449106487222296,log(mg/L),"ECHA, ECOTOX"
797,C9H20O,CCCCCCCCCO,143-08-8,144.25450134277344,daphnia,1.3609765531356006,log(mg/L),"NITE, VEGA, Literature set"
798,C24H38O4,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,19295-81-9,390.5561218261719,daphnia,-1.3862943611198906,log(mg/L),Aquatic ECETOC
799,C9H20S,CCCCCCCCCS,1455216,160.32009887695312,daphnia,-2.995732273553991,log(mg/L),ECOTOX
800,C25H46N2O5,CCCCCCCCCc1cc(CN(CCO)CCO)c(O)c(CN(CCO)CCO)c1,20073-51-2,454.6431579589844,daphnia,2.476538400117484,log(mg/L),ECHA
801,C17H26O3,CCCCCCCCCc1ccc(OCC(=O)O)cc1,3115-49-9,278.38653564453125,daphnia,-0.1278333715098848,log(mg/L),ECHA
802,C30H46O,CCCCCCCCCc1ccccc1Oc1ccccc1CCCCCCCCC,9014-90-8,422.6856384277344,daphnia,3.044522437723423,log(mg/L),"NITE, VEGA, Literature set"
803,C12H23N5,CCCCCCCCCc1nc(N)nc(N)n1,5921-65-3,237.3445281982422,daphnia,0.7793248768009977,log(mg/L),ECHA
804,C24H51N,CCCCCCCCN(CCCCCCCC)CCCCCCCC,1116-76-3,353.66845703125,daphnia,-3.649658740960655,log(mg/L),NITE
805,C12H27NO2,CCCCCCCCN(CCO)CCO,15520-05-5,217.3482818603516,daphnia,2.9496883350525844,log(mg/L),ECHA
806,C12H23NO,CCCCCCCCN1CCCC1=O,2687-94-7,197.317123413086,daphnia,2.0268315914075385,log(mg/L),ECHA
807,C13H22N2,CCCCCCCCNc1ccncc1,64690-19-3,206.3271789550781,daphnia,-0.0618754037180875,log(mg/L),ECHA
808,C10H22O2,CCCCCCCCOCCO,27252-75-1,174.28048706054688,daphnia,3.688879454113936,log(mg/L),ECHA
809,C24H51OP,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,78-50-2,386.6349182128906,daphnia,1.4134230285081433,log(mg/L),ECHA
810,C8H18S,CCCCCCCCS,111-88-6,146.29351806640625,daphnia,-3.729701448634192,log(mg/L),"ECHA, NITE, Literature set"
811,C19H23ClN2O2S,CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,55512-33-9,378.9161376953125,daphnia,-0.7133498878774648,log(mg/L),"EFSA, Literature set"
812,C10H22OS,CCCCCCCCSCCO,3547-33-9,190.34608459472656,daphnia,-0.9675840262617056,log(mg/L),"ECHA, ECOTOX"
813,C18H40N,CCCCCCCC[N+](C)(C)CCCCCCCC,5538-94-3,270.51690673828125,daphnia,-2.718100536955712,log(mg/L),ECHA
814,C25H54N,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,5137-55-3,368.7029724121094,daphnia,-2.9565115604007097,log(mg/L),Literature set
815,C14H23N,CCCCCCCCc1ccc(N)cc1,16245-79-7,205.3391265869141,daphnia,-3.506557897319982,log(mg/L),"NITE, VEGA, Literature set"
816,C14H22O,CCCCCCCCc1ccc(O)cc1,1806-26-4,206.32388305664065,daphnia,-0.8675005677047231,log(mg/L),"NITE, VEGA, Literature set"
817,C11H19NOS,CCCCCCCCn1sccc1=O,26530201,213.33966064453125,daphnia,-1.7147984280919266,log(mg/L),"ECOTOX, VEGA, Literature set"
818,C7H16O,CCCCCCCO,111-70-6,116.20133972167967,daphnia,4.0163830207523885,log(mg/L),"ECHA, NITE, OASIS, ECOTOX, EPAFHM, Literature set"
819,C22H34O4,CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,3648-21-3,362.5029602050781,daphnia,-0.9942522733438668,log(mg/L),NITE
820,C12H24O2,CCCCCCCOCC(C)CC=O,1093653-57-6,200.31776428222656,daphnia,0.5877866649021191,log(mg/L),ECHA
821,C13H20O,CCCCCCCc1ccc(O)cc1,72624-02-3,192.2973022460937,daphnia,-1.0216512475319814,log(mg/L),ECHA
822,C18H39N,CCCCCCN(CCCCCC)CCCCCC,102-86-3,269.50897216796875,daphnia,-0.0943106794712412,log(mg/L),ECHA
823,C9H18O2,CCCCCCOC(=O)CC,2445-76-3,158.23802185058594,daphnia,2.6390573296152584,log(mg/L),ECHA
824,C10H20O2,CCCCCCOC(=O)CCC,2639-63-6,172.2646026611328,daphnia,0.5877866649021191,log(mg/L),ECHA
825,C13H18O2,CCCCCCOC(=O)c1ccccc1,6789-88-4,206.28082275390625,daphnia,0.4054651081081644,log(mg/L),ECHA
826,C8H16O2,CCCCCCOC(C)=O,142-92-7,144.21144104003906,daphnia,2.2082744135228043,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
827,C14H30O2,CCCCCCOC(C)OCCCCCC,5405-58-3,230.3868103027344,daphnia,-1.272965675812887,log(mg/L),NITE
828,C12H24O2,CCCCCCOC1CCC(C)(C)O1,1497420-94-6,200.31776428222656,daphnia,1.6863989535702288,log(mg/L),ECHA
829,C9H18O,C=CCOCCCCCC,3295-94-1,142.23861694335938,daphnia,0.8754687373538999,log(mg/L),"NITE, VEGA, Literature set"
830,C10H22O3,CCCCCCOCCOCCO,112-59-4,190.2798767089844,daphnia,5.91350300563827,log(mg/L),ECHA
831,C12H18O2,CCCCCCc1ccc(O)cc1O,136-77-6,194.2701263427734,daphnia,1.029619417181158,log(mg/L),"ECHA, OASIS"
832,C19H21N,CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,41122-70-7,263.37673950195307,daphnia,-4.879607031689852,log(mg/L),NITE
833,C13H18O2,CCCCCOC(=O)Cc1ccccc1,5137-52-0,206.28082275390625,daphnia,3.0106208860477417,log(mg/L),ECHA
834,C11H16O,CCCCCc1ccc(O)cc1,14938-35-3,164.244140625,daphnia,-0.1053605156578262,log(mg/L),"NITE, VEGA, Literature set"
835,C6H15N,CCCCN(C)C,927-62-8,101.19000244140624,daphnia,3.391147045808654,log(mg/L),ECHA
836,C10H21NOS,CCCCN(CC)C(=O)SCCC,1114-71-2,203.3448486328125,daphnia,0.9861898592538224,log(mg/L),"Literature set, ECOTOX"
837,C17H36N2O,CCCCN(CCCC)C(=O)N(CCCC)CCCC,4559-86-8,284.4805603027344,daphnia,0.6151856390902335,log(mg/L),ECHA
838,C9H19NO,CCCCN(C=O)CCCC,000761-65-9,157.25326538085938,daphnia,4.060443010546419,log(mg/L),"VEGA, Literature set"
839,C12H27N,CCCCN(CCCC)CCCC,102-82-9,185.3494873046875,daphnia,2.079441541679836,log(mg/L),ECHA
840,C20H32N2O3S,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,55285-14-8,380.544677734375,daphnia,-6.502290170873972,log(mg/L),"EFSA, Literature set"
841,C11H20N4S2,CCCCN(CCCC)c1nc(=S)[nH]c(=S)[nH]1,29529-99-5,272.43328857421875,daphnia,4.543294782270004,log(mg/L),ECHA
842,C10H23NO,CCCCN(CCO)CCCC,102-81-8,173.29571533203125,daphnia,4.300002799195291,log(mg/L),"ECHA, NITE, Literature set"
843,C8H16N2,CCCCN1C=CN(C)C1,85100772,140.22604370117188,daphnia,2.0831845279586703,log(mg/L),ECOTOX
844,C5H9NS,CCCCN=C=S,592-82-5,115.19666290283205,daphnia,-0.8486861624060927,log(mg/L),"VEGA, Literature set"
845,C10H17NO4,C=CC(=O)OCCOC(=O)NCCCC,63225-53-6,215.24627685546872,daphnia,2.923161580719156,log(mg/L),ECHA
846,C14H18N4O3,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,17804352,290.3177185058594,daphnia,-0.4462871026284195,log(mg/L),"ECOTOX, ECOTOX(37), OASIS, ECOTOX-EPA(40), Literature set"
847,C13H28N2S,CCCCNC(=S)N(CCCC)CCCC,2422-88-0,244.4398193359375,daphnia,1.0986122886681098,log(mg/L),ECHA
848,C9H20N2S,CCCCNC(=S)NCCCC,109-46-6,188.33349609375,daphnia,1.33500106673234,log(mg/L),"ECHA, ECOTOX, OASIS, VEGA, Literature set"
849,C5H12N2S,CCCCNC(N)=S,1516321,132.2271728515625,daphnia,2.927309805507433,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
850,C13H28N2,CCCCNC1CC(C)(C)NC(C)(C)C1,36177-92-1,212.37481689453125,daphnia,2.995732273553991,log(mg/L),ECHA
851,C8H19N,CCCCNCCCC,111-92-2,129.2431640625,daphnia,4.189351665800436,log(mg/L),"ECHA, ECOTOX"
852,C6H15NO,CCCCNCCO,111-75-1,117.18939971923828,daphnia,5.19295685089021,log(mg/L),ECHA
853,C4H10O,CCCCO,71-36-3,74.1216049194336,daphnia,4.812184355372417,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
854,C8H14O2,C=C(C)C(=O)OCCCC,97-88-1,142.195556640625,daphnia,3.218875824868201,log(mg/L),"NITE, VEGA, Literature set"
855,C7H14O3,CCCCOC(=O)C(C)O,138-22-7,146.18426513671875,daphnia,6.0473721790462776,log(mg/L),"Aquatic ECETOC, ECHA, ECOTOX"
856,C11H20O4,CCCCOC(=O)C(C)OC(=O)CCC,7492-70-8,216.27410888671875,daphnia,3.4339872044851463,log(mg/L),ECHA
857,C7H12O2,C=CC(=O)OCCCC,141-32-2,128.16897583007812,daphnia,0.262364264467491,log(mg/L),"ECHA, NITE, VEGA, Literature set"
858,C8H12O4,CCCCOC(=O)C=CC(=O)O,925-21-3,172.17848205566406,daphnia,4.51085950651685,log(mg/L),ECHA
859,C7H14O2,CCCCOC(=O)CC,590-01-2,130.18486022949222,daphnia,2.917770732084279,log(mg/L),ECHA
860,C13H22O4,C=C(CC(=O)OCCCC)C(=O)OCCCC,2155-60-4,242.31138610839844,daphnia,2.9444389791664403,log(mg/L),ECHA
861,C18H32O7,CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,77-94-1,360.4424743652344,daphnia,4.203049479130317,log(mg/L),ECHA
862,C8H16O2,CCCCOC(=O)CCC,109-21-7,144.21144104003906,daphnia,2.1815467646169897,log(mg/L),"ECHA, ECOTOX, OASIS, Literature set"
863,C19H21O4P,CCCCOC(=O)CCP1(=O)Oc2ccccc2-c2ccccc21,848820-98-4,344.3414001464844,daphnia,4.189654742026425,log(mg/L),ECHA
864,C9H18O3,CCCCOC(=O)OCCCC,542-52-9,174.2374267578125,daphnia,4.22683374526818,log(mg/L),ECHA
865,C11H14O3,CCCCOC(=O)c1ccc(O)cc1,94-26-8,194.22706604003903,daphnia,2.2192034840549946,log(mg/L),ECHA
866,C16H22O4,CCCCOC(=O)c1ccccc1C(=O)OCCCC,84-74-2,278.34347534179693,daphnia,1.434369984351454,log(mg/L),"ECHA, NITE, VEGA, Literature set"
867,C11H15NO2,CCCCOC(=O)c1ccccc1N,7756-96-9,193.2423095703125,daphnia,0.6981347220709843,log(mg/L),ECHA
868,C6H14O,CCCCOCC,628-81-9,102.1747589111328,daphnia,4.326778160443404,log(mg/L),ECHA
869,C10H20O3,C=CCOCC(O)COCCCC,53146-45-5,188.26400756835935,daphnia,5.480638923341991,log(mg/L),ECHA
870,C8H18O,CCCCOCCCC,142-96-1,130.22792053222656,daphnia,3.258096538021482,log(mg/L),"NITE, VEGA, Literature set"
871,C15H20Cl2O4,CCCCOCCCOC(=O)COc1ccc(Cl)cc1Cl,1320-18-9,335.222900390625,daphnia,-1.3903023825174294,log(mg/L),"Literature set, ECOTOX"
872,C14H18Cl2O4,CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,1929-73-3,321.1963195800781,daphnia,0.913486804541421,log(mg/L),"VEGA, Literature set"
873,C13H18O3,CCCCOCCOC(=O)c1ccccc1,5451-76-3,222.2802276611328,daphnia,2.740840023925201,log(mg/L),ECHA
874,C8H16O3,CCCCOCCOC(C)=O,112-07-2,160.21084594726562,daphnia,5.19295685089021,log(mg/L),ECHA
875,C12H22O4,C=C(C)C(=O)OCCOCCOCCCC,7328-22-5,230.3006896972656,daphnia,4.550714000192032,log(mg/L),ECHA
876,C12H26O3,CCCCOCCOCCOCCCC,112-73-2,218.3330383300781,daphnia,3.7495040759303713,log(mg/L),ECHA
877,C17H36O6,CCCCOCCOCCOCOCCOCCOCCCC,143-29-3,336.4641418457031,daphnia,4.465908118654584,log(mg/L),ECHA
878,C19H30O5,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,51-03-6,338.4385070800781,daphnia,0.0069756137364253,log(mg/L),"ECHA, ECOTOX, ECOTOX-EPA(12), Literature set"
879,C18H39O7P,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,78-51-3,398.4718322753906,daphnia,3.49650756146648,log(mg/L),"ECHA, NITE, ECOTOX, OASIS, EPAFHM, Literature set"
880,C17H26ClNO2,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,23184-66-9,311.8468322753906,daphnia,0.6418538861723947,log(mg/L),"NITE, VEGA, Literature set"
881,C12H18O3,CCCCOCc1ccc(O)c(OC)c1,82654-98-6,210.26953125,daphnia,3.0832851705618523,log(mg/L),ECHA
882,C12H27O4P,CCCCOP(=O)(OCCCC)OCCCC,126-73-8,266.31414794921875,daphnia,1.2947271675944,log(mg/L),"NITE, ECOTOX, OASIS, VEGA, Literature set"
883,C14H23O4P,CCCCOP(=O)(OCCCC)Oc1ccccc1,2528-36-1,286.30377197265625,daphnia,-1.3470736479666092,log(mg/L),Aquatic ECETOC
884,C20H29N3O2,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,85-79-0,343.4631652832031,daphnia,2.6411978941143697,log(mg/L),ECHA
885,C10H12F2O,CCCCOc1cccc(F)c1F,136239-66-2,186.198486328125,daphnia,0.1823215567939546,log(mg/L),ECHA
886,C12H27OPS3,CCCCSP(=O)(SCCCC)SCCCC,78488,314.5109558105469,daphnia,-5.016150474784366,log(mg/L),"ECOTOX, ECOTOX(22), ECOTOX-EPA(26)"
887,C16H36N,CCCC[N+](CCCC)(CCCC)CCCC,311-28-4,242.4637451171875,daphnia,1.029619417181158,log(mg/L),Literature set
888,C15H32P,C=CC[P+](CCCC)(CCCC)CCCC,1530-48-9,243.3883514404297,daphnia,1.2612978709452054,log(mg/L),ECHA
889,C16H36P,CCCC[P+](CCCC)(CCCC)CCCC,121240-56-0,259.43081665039057,daphnia,1.410986973710262,log(mg/L),ECHA
890,C10H13N3,CCCCc1ccc2[nH]nnc2c1,118685-34-0,175.23031616210938,daphnia,1.8562979903656265,log(mg/L),"ECHA, ECOTOX"
891,C10H14,CCCCc1ccccc1,104-51-8,134.21817016601562,daphnia,-1.0788096613719298,log(mg/L),"NITE, Aquatic ECETOC, VEGA, Literature set"
892,C8H15N2,CCCCn1cc[n+](C)c1,79917901,139.21810913085938,daphnia,2.3683728335320486,log(mg/L),ECOTOX
893,C5H13N,CCCN(C)C,926-63-6,87.16342163085938,daphnia,3.3568971227655755,log(mg/L),ECHA
894,C18H35NO2,CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1,118134-30-8,297.4760131835937,daphnia,1.0986122886681098,log(mg/L),EFSA
895,C9H19NOS,CCCN(CCC)C(=O)SCC,759-94-4,189.3182678222656,daphnia,1.536228426104458,log(mg/L),"OASIS, ECOTOX"
896,C14H21NOS,CCCN(CCC)C(=O)SCc1ccccc1,52888-80-9,251.3876342773437,daphnia,-0.6733445532637656,log(mg/L),EFSA
897,C14H28N2S4,CCCN(CCC)C(=S)SSC(=S)N(CCC)CCC,2556425,352.6455078125,daphnia,-1.4798488774995229,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
898,C15H23N3O4,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],33820530,309.3608093261719,daphnia,-3.506557897319982,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
899,C13H16F3N3O4,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1582-09-8,335.279052734375,daphnia,-2.302585092994045,log(mg/L),"Aquatic ECETOC, OASIS, EFSA, VEGA, Literature set"
900,C12H18N4O6S,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],19044-88-3,346.3595275878906,daphnia,0.0198026272961797,log(mg/L),"VEGA, Literature set"
901,C12H13ClF3N3O4,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],33245-39-5,355.6975402832031,daphnia,-2.364460496712133,log(mg/L),"Literature set, ECOTOX"
902,C15H16Cl3N3O2,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,67747095,376.6654357910156,daphnia,1.091956857001268,log(mg/L),"ECOTOX, EFSA"
903,C14H21NO,CCCNC1CCc2c(cccc2OC)C1,93601-86-6,219.32264709472656,daphnia,3.49650756146648,log(mg/L),ECHA
904,C5H13N,CCCNCC,20193-20-8,87.16342163085938,daphnia,3.9945242269398897,log(mg/L),ECHA
905,C6H15N,CCCNCCC,142-84-7,101.19000244140624,daphnia,4.29510616264318,log(mg/L),ECHA
906,C6H12O3,CCCOC(=O)C(C)O,53651-69-7,132.15768432617188,daphnia,6.0473721790462776,log(mg/L),ECHA
907,C14H24O4,CCCOC(=O)C1CCCCC1C(=O)OCCC,65646-25-5,256.33795166015625,daphnia,2.5649493574615367,log(mg/L),ECHA
908,C6H12O2,CCCOC(=O)CC,106-36-5,116.15827941894533,daphnia,3.632309102625542,log(mg/L),ECHA
909,C13H17NO4,CCCOC(=O)c1ccc(C(=O)OCCC)nc1,136-45-8,251.27838134765625,daphnia,2.1417118674059603,log(mg/L),"Literature set, ECOTOX"
910,C5H10O2,CCCOC(C)=O,109-60-4,102.13169860839844,daphnia,4.516338972281476,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
911,C13H20O2,CCCOC(C)OCCc1ccccc1,7493-57-4,208.2967071533203,daphnia,2.747270914255491,log(mg/L),ECHA
912,C15H15ClF3N3O,CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,99387-89-0,345.747314453125,daphnia,0.7466879474879751,log(mg/L),"EFSA, ECOTOX"
913,C17H26ClNO2,CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,51218-49-6,311.8468322753906,daphnia,1.9459101490553128,log(mg/L),"NITE, VEGA, Literature set"
914,C14H17IN2O2,CCCOc1nc2ccc(I)cc2c(=O)n1CCC,189278-12-4,372.2014465332031,daphnia,-1.248273063222516,log(mg/L),EFSA
915,C17H14BrF2N3O3S,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Br)cc23)c1F,918504-27-5,458.2771606445313,daphnia,1.8594181177018696,log(mg/L),ECHA
916,C3H7NO2,CCC[N+](=O)[O-],108-03-2,89.09317779541016,daphnia,5.940171252720432,log(mg/L),ECHA
917,C19H20N4,CCCc1nc2cc(-c3nc4ccccc4n3C)cc(C)c2[nH]1,152628-02-9,304.388916015625,daphnia,0.5481214085096876,log(mg/L),ECHA
918,C2H5Cl,CCCl,75-00-3,64.51409912109375,daphnia,4.060443010546419,log(mg/L),ECHA
919,C17H20N2O,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1,85-98-3,268.353515625,daphnia,2.660259537265861,log(mg/L),ECHA
920,C15H23NOS,CCN(C(=O)SCc1ccccc1)C(C)C(C)C,85785-20-2,265.41421508789057,daphnia,-1.8971199848858813,log(mg/L),"NITE, VEGA, Literature set"
921,C8H19N,CCN(C(C)C)C(C)C,7087-68-5,129.2431640625,daphnia,3.3357695763397,log(mg/L),ECHA
922,C13H14F3N3O4,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],55283-68-6,333.26318359375,daphnia,-5.298317366548036,log(mg/L),Literature set
923,C17H21NO2,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,15299-99-7,271.35415649414057,daphnia,1.6863989535702288,log(mg/L),"EFSA, Literature set, ECOTOX"
924,C10H19ClNO5P,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,13171-21-6,299.6883239746094,daphnia,-6.907755278982137,log(mg/L),"VEGA, Literature set"
