id,comp_id,molecule_chembl_id,species,mic,units,censoring,molecular_weight,assay_parameters,source,source_journal
5087,14523,CHEMBL4542838,"Escherichia coli",32.0,ug.mL-1,"'>'",720.0,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5088,14524,CHEMBL220873,"Escherichia coli",32.0,ug.mL-1,"'>'",193.63,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5089,14525,CHEMBL1946673,"Escherichia coli",6.25,ug.mL-1,"'='",288.25,"","Scientific Literature","Eur. J. Med. Chem."
5090,14526,CHEMBL1276546,"Escherichia coli",0.5,ug.mL-1,"'='",461.56,"","Scientific Literature","Antimicrob. Agents Chemother."
5091,14527,CHEMBL3605486,"Escherichia coli",0.5,ug.mL-1,"'='",806.82,"","Scientific Literature","Bioorg. Med. Chem. Lett."
5092,11738,CHEMBL1276545,"Escherichia coli",0.25,ug.mL-1,"'='",489.61,"","Scientific Literature","Antimicrob. Agents Chemother."
5093,14528,CHEMBL3589074,"Escherichia coli",256.0,ug.mL-1,"'>'",331.23,"","Scientific Literature","J. Med. Chem."
5094,14276,CHEMBL4560364,"Escherichia coli",32.0,ug.mL-1,"'>'",817.74,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5095,14529,CHEMBL4563361,"Escherichia coli",32.0,ug.mL-1,"'>'",924.93,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5096,14530,CHEMBL1277178,"Escherichia coli",6.25,ug.mL-1,"'='",430.57,"","Scientific Literature","Eur. J. Med. Chem."
5097,14531,CHEMBL4460154,"Escherichia coli",32.0,ug.mL-1,"'='",4101.08,"","Scientific Literature","Eur J Med Chem"
5098,10763,CHEMBL194126,"Escherichia coli",4.0,ug.mL-1,"'='",449.55,"","Scientific Literature","J Nat Prod"
5099,14532,CHEMBL4529624,"Escherichia coli",32.0,ug.mL-1,"'>'",732.94,"","Scientific Literature","Eur J Med Chem"
5100,14533,CHEMBL4448669,"Escherichia coli",64.0,ug.mL-1,"'>'",424.2,"","Scientific Literature","Bioorg Med Chem"
5101,14534,CHEMBL4464418,"Escherichia coli",0.25,ug.mL-1,"'='",418.47,"","Scientific Literature","J Med Chem"
5102,14535,CHEMBL4546173,"Escherichia coli",32.0,ug.mL-1,"'>'",850.78,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5103,14536,CHEMBL554743,"Escherichia coli",32.0,ug.mL-1,"'='",428.42,"","Scientific Literature","Bioorg. Med. Chem. Lett."
5104,14537,CHEMBL2355417,"Escherichia coli",3.9,ug.mL-1,"'='",384.45,"","Scientific Literature","Eur J Med Chem"
5105,14538,CHEMBL3310578,"Escherichia coli",1.56,ug.mL-1,"'='",319.35,"","Scientific Literature","Bioorg. Med. Chem. Lett."
5106,14539,CHEMBL4559742,"Escherichia coli",32.0,ug.mL-1,"'>'",934.9,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5107,14540,CHEMBL4545009,"Escherichia coli",8.0,ug.mL-1,"'>'",793.91,"","Scientific Literature","Eur J Med Chem"
5108,14541,CHEMBL4549660,"Escherichia coli",32.0,ug.mL-1,"'>'",336.43,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5109,10458,CHEMBL427409,"Escherichia coli",16.0,ug.mL-1,"'='",322.36,"","Scientific Literature","J Med Chem"
5110,14542,CHEMBL4519182,"Escherichia coli",16.0,ug.mL-1,"'='",798.86,"","Scientific Literature","Eur J Med Chem"
5111,14543,CHEMBL4565059,"Escherichia coli",64.0,ug.mL-1,"'>'",3397.06,"","Scientific Literature","Eur J Med Chem"
5112,14544,CHEMBL3218567,"Escherichia coli",64.0,ug.mL-1,"'='",778.98,"","Scientific Literature",MedChemComm
5113,14545,CHEMBL2047643,"Escherichia coli",6.25,ug.mL-1,"'='",417.56,"","Scientific Literature","Bioorg. Med. Chem. Lett."
5114,14546,CHEMBL2347370,"Escherichia coli",2.35,ug.mL-1,"'='",3423.17,"","Scientific Literature","J. Med. Chem."
5115,10248,CHEMBL2221249,"Escherichia coli",0.125,ug.mL-1,"'='",2296.97,"","Scientific Literature","Eur J Med Chem"
5116,14547,CHEMBL4453358,"Escherichia coli",200.0,ug.mL-1,"'='",339.48,"","Scientific Literature","Bioorg Med Chem"
5117,14548,CHEMBL4576144,"Escherichia coli",200.0,ug.mL-1,"'>'",349.47,"","Scientific Literature","J Nat Prod"
5118,13489,CHEMBL4540861,"Escherichia coli",125.0,ug.mL-1,"'>'",604.87,"","Scientific Literature","J Nat Prod"
5119,14549,CHEMBL4552911,"Escherichia coli",32.0,ug.mL-1,"'>'",689.76,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5120,14550,CHEMBL4438987,"Escherichia coli",1087.9,ug.mL-1,"'='",235.29,"","Scientific Literature","Eur J Med Chem"
5121,14551,CHEMBL4522319,"Escherichia coli",32.0,ug.mL-1,"'>'",193.59,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5122,14552,CHEMBL2337356,"Escherichia coli",64.0,ug.mL-1,"'='",440.54,"","Scientific Literature","Bioorg. Med. Chem."
5123,14553,CHEMBL472851,"Escherichia coli",64.0,ug.mL-1,"'>'",538.46,"","Scientific Literature","J. Med. Chem."
5124,14554,CHEMBL4555559,"Escherichia coli",32.0,ug.mL-1,"'>'",330.47,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5125,14555,CHEMBL4562225,"Escherichia coli",8.0,ug.mL-1,"'='",451.69,"","Scientific Literature","Eur J Med Chem"
5126,14556,CHEMBL2146968,"Escherichia coli",64.0,ug.mL-1,"'='",1263.64,"","Scientific Literature","Bioorg. Med. Chem."
5127,14557,CHEMBL2282497,"Escherichia coli",50.0,ug.mL-1,"'='",512.65,"","Scientific Literature","Med Chem Res"
5128,14558,CHEMBL2283585,"Escherichia coli",100.0,ug.mL-1,"'='",458.57,"","Scientific Literature","Med Chem Res"
5129,14559,CHEMBL4468638,"Escherichia coli",8.0,ug.mL-1,"'='",801.78,"","Scientific Literature","Eur J Med Chem"
5130,14560,CHEMBL4581035,"Escherichia coli",64.0,ug.mL-1,"'>'",406.45,"","Scientific Literature","Bioorg Med Chem"
5131,14561,CHEMBL4459453,"Escherichia coli",64.0,ug.mL-1,"'>'",426.17,"","Scientific Literature","Bioorg Med Chem"
5132,14562,CHEMBL4467441,"Escherichia coli",64.0,ug.mL-1,"'>'",403.39,"","Scientific Literature","Bioorg Med Chem"
5133,14563,CHEMBL4515266,"Escherichia coli",64.0,ug.mL-1,"'>'",481.3,"","Scientific Literature","Bioorg Med Chem"
5134,14564,CHEMBL4594159,"Escherichia coli",64.0,ug.mL-1,"'>'",378.44,"","Scientific Literature","Eur J Med Chem"
5135,14565,CHEMBL4435224,"Escherichia coli",10.0,ug.mL-1,"'='",461.42,"","Scientific Literature","Eur J Med Chem"
5136,14566,CHEMBL4550008,"Escherichia coli",32.0,ug.mL-1,"'>'",265.28,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5137,14567,CHEMBL4577483,"Escherichia coli",32.0,ug.mL-1,"'>'",922.88,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5138,11182,CHEMBL56252,"Escherichia coli",200.0,ug.mL-1,"'>'",446.56,"","Scientific Literature","Bioorg Med Chem"
5139,14568,CHEMBL4476766,"Escherichia coli",64.0,ug.mL-1,"'>'",375.33,"","Scientific Literature","Bioorg Med Chem"
5140,14569,CHEMBL3126539,"Escherichia coli",100.0,ug.mL-1,"'='",321.43,"","Scientific Literature","Eur. J. Med. Chem."
5141,14570,CHEMBL4460032,"Escherichia coli",64.0,ug.mL-1,"'>'",481.3,"","Scientific Literature","Bioorg Med Chem"
5142,14571,CHEMBL460657,"Escherichia coli",512.0,ug.mL-1,"'='",282.47,"","Scientific Literature","Eur J Med Chem"
5143,14572,CHEMBL575171,"Escherichia coli",512.0,ug.mL-1,"'='",569.76,"","Scientific Literature","Eur J Med Chem"
5144,14573,CHEMBL2381627,"Escherichia coli",128.0,ug.mL-1,"'>'",649.8,"","Scientific Literature","Bioorg. Med. Chem. Lett."
5145,13382,CHEMBL4529844,"Escherichia coli",256.0,ug.mL-1,"'>'",467.85,"","Scientific Literature","J Med Chem"
5146,14574,CHEMBL97797,"Escherichia coli",512.0,ug.mL-1,"'>'",180.23,"","Scientific Literature","Eur. J. Med. Chem."
5147,14575,CHEMBL3216939,"Escherichia coli",0.125,ug.mL-1,"'='",531.39,"","Scientific Literature","J. Med. Chem."
5148,10138,CHEMBL8,"Escherichia coli",0.01,ug.mL-1,"'<'",331.35,"","Scientific Literature","J Med Chem"
5149,12855,CHEMBL4551166,"Escherichia coli",64.0,ug.mL-1,"'='",447.33,"","Scientific Literature","J Nat Prod"
5150,14576,CHEMBL4449794,"Escherichia coli",8.0,ug.mL-1,"'>'",815.92,"","Scientific Literature","Eur J Med Chem"
5151,14577,CHEMBL4541001,"Escherichia coli",4.0,ug.mL-1,"'='",356.43,"","Scientific Literature","J Med Chem"
5152,14578,CHEMBL3236787,"Escherichia coli",32.0,ug.mL-1,"'>'",358.44,"","Scientific Literature","Bioorg. Med. Chem. Lett."
5153,14579,CHEMBL2234299,"Escherichia coli",64.0,ug.mL-1,"'='",283.78,"","Scientific Literature","Med Chem Res"
5154,14580,CHEMBL2237068,"Escherichia coli",100.0,ug.mL-1,"'='",285.37,"","Scientific Literature","Med Chem Res"
5155,7026,CHEMBL744,"Escherichia coli",512.0,ug.mL-1,"'='",234.2,"","Scientific Literature","Eur. J. Med. Chem."
5156,14581,CHEMBL2381718,"Escherichia coli",128.0,ug.mL-1,"'='",613.75,"","Scientific Literature","Bioorg. Med. Chem. Lett."
5157,14444,CHEMBL4519933,"Escherichia coli",128.0,ug.mL-1,"'='",221.3,"","Scientific Literature","Bioorg Med Chem"
5158,14582,CHEMBL3905134,"Escherichia coli",32.0,ug.mL-1,"'>'",252.27,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5159,14583,CHEMBL3605483,"Escherichia coli",16.0,ug.mL-1,"'='",864.86,"","Scientific Literature","Bioorg. Med. Chem. Lett."
5160,14584,CHEMBL3605476,"Escherichia coli",0.25,ug.mL-1,"'='",773.79,"","Scientific Literature","Bioorg. Med. Chem. Lett."
5161,14585,CHEMBL4527709,"Escherichia coli",32.0,ug.mL-1,"'>'",796.68,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5162,14586,CHEMBL4473101,"Escherichia coli",32.0,ug.mL-1,"'>'",354.24,"","Scientific Literature","J Med Chem"
5163,14587,CHEMBL4571124,"Escherichia coli",32.0,ug.mL-1,"'>'",843.8,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5164,14588,CHEMBL4579104,"Escherichia coli",32.0,ug.mL-1,"'>'",166.61,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5165,14589,CHEMBL4592098,"Escherichia coli",32.0,ug.mL-1,"'>'",224.18,"","Scientific Literature","J Med Chem"
5166,14590,CHEMBL3088295,"Escherichia coli",100.0,ug.mL-1,"'='",386.36,"","Scientific Literature","Eur. J. Med. Chem."
5167,14591,CHEMBL4580033,"Escherichia coli",32.0,ug.mL-1,"'>'",180.12,"","Scientific Literature","J Med Chem"
5168,13995,CHEMBL4449289,"Escherichia coli",256.0,ug.mL-1,"'>'",499.46,"","Scientific Literature","J Med Chem"
5169,14592,CHEMBL4460362,"Escherichia coli",64.0,ug.mL-1,"'>'",1143.45,"","Scientific Literature","J Med Chem"
5170,14593,CHEMBL4442213,"Escherichia coli",32.0,ug.mL-1,"'>'",267.33,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5171,14594,CHEMBL2424884,"Escherichia coli",0.008,ug.mL-1,"'='",436.51,"","Scientific Literature","J. Med. Chem."
5172,14595,CHEMBL1171553,"Escherichia coli",10.0,ug.mL-1,"'='",350.81,"","Scientific Literature","Eur. J. Med. Chem."
5173,14596,CHEMBL2337412,"Escherichia coli",64.0,ug.mL-1,"'>'",560.56,"","Scientific Literature","J. Med. Chem."
5174,14597,CHEMBL4527816,"Escherichia coli",32.0,ug.mL-1,"'>'",275.09,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5175,14598,CHEMBL4515524,"Escherichia coli",32.0,ug.mL-1,"'>'",853.77,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5176,14599,CHEMBL2234054,"Escherichia coli",1.56,ug.mL-1,"'='",362.82,"","Scientific Literature","Med Chem Res"
5177,14600,CHEMBL4464584,"Escherichia coli",8.0,ug.mL-1,"'>'",893.09,"","Scientific Literature","Eur J Med Chem"
5178,14601,CHEMBL4517179,"Escherichia coli",32.0,ug.mL-1,"'>'",273.77,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5179,10590,CHEMBL4571374,"Escherichia coli",125.0,ug.mL-1,"'>'",604.87,"","Scientific Literature","J Nat Prod"
5180,14602,CHEMBL4591377,"Escherichia coli",32.0,ug.mL-1,"'>'",744.77,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5181,14603,CHEMBL4575667,"Escherichia coli",32.0,ug.mL-1,"'>'",818.88,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5182,14604,CHEMBL2022926,"Escherichia coli",32.0,ug.mL-1,"'>'",422.48,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5183,14605,CHEMBL4528158,"Escherichia coli",64.0,ug.mL-1,"'>'",399.41,"","Scientific Literature","Eur J Med Chem"
5184,14606,CHEMBL4591295,"Escherichia coli",32.0,ug.mL-1,"'>'",529.52,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5185,14607,CHEMBL4591841,"Escherichia coli",32.0,ug.mL-1,"'>'",754.96,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5186,14608,CHEMBL4515897,"Escherichia coli",128.0,ug.mL-1,"'='",863.11,"","Scientific Literature","Eur J Med Chem"
5187,14609,CHEMBL2059850,"Escherichia coli",0.01,ug.mL-1,"'='",435.7,"","Scientific Literature","Bioorg. Med. Chem. Lett."
5188,14610,CHEMBL4444032,"Escherichia coli",64.0,ug.mL-1,"'>'",289.34,"","Scientific Literature","Eur J Med Chem"
5189,14611,CHEMBL4586465,"Escherichia coli",32.0,ug.mL-1,"'>'",778.81,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5190,14612,CHEMBL4530877,"Escherichia coli",128.0,ug.mL-1,"'='",894.34,"","Scientific Literature","Bioorg Med Chem"
5191,14613,CHEMBL4515543,"Escherichia coli",64.0,ug.mL-1,"'>'",515.52,"","Scientific Literature","Eur J Med Chem"
5192,14614,CHEMBL4539887,"Escherichia coli",8.0,ug.mL-1,"'>'",998.13,"","Scientific Literature","Eur J Med Chem"
5193,14615,CHEMBL4456363,"Escherichia coli",8.0,ug.mL-1,"'>'",888.05,"","Scientific Literature","Eur J Med Chem"
5194,14616,CHEMBL4558488,"Escherichia coli",32.0,ug.mL-1,"'>'",878.87,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5195,14617,CHEMBL4547282,"Escherichia coli",64.0,ug.mL-1,"'>'",375.33,"","Scientific Literature","Bioorg Med Chem"
5196,14618,CHEMBL4526955,"Escherichia coli",32.0,ug.mL-1,"'>'",843.8,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5197,14619,CHEMBL4542413,"Escherichia coli",32.0,ug.mL-1,"'>'",278.27,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5198,14620,CHEMBL4553224,"Escherichia coli",32.0,ug.mL-1,"'>'",743.74,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5199,14621,CHEMBL4172884,"Escherichia coli",32.0,ug.mL-1,"'>'",584.75,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5200,14622,CHEMBL4516894,"Escherichia coli",32.0,ug.mL-1,"'>'",656.81,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5201,14623,CHEMBL4552733,"Escherichia coli",32.0,ug.mL-1,"'>'",696.73,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5202,14624,CHEMBL4567590,"Escherichia coli",32.0,ug.mL-1,"'>'",304.35,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5203,14625,CHEMBL4560753,"Escherichia coli",32.0,ug.mL-1,"'>'",1162.46,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5204,14626,CHEMBL4574074,"Escherichia coli",64.0,ug.mL-1,"'>'",430.51,"","Scientific Literature","Eur J Med Chem"
5205,14627,CHEMBL4444751,"Escherichia coli",32.0,ug.mL-1,"'>'",717.97,"","Scientific Literature","Eur J Med Chem"
5206,14179,CHEMBL4442396,"Escherichia coli",100.0,ug.mL-1,"'>'",311.43,"","Scientific Literature","Eur J Med Chem"
5207,14628,CHEMBL4587114,"Escherichia coli",32.0,ug.mL-1,"'>'",312.36,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5208,14629,CHEMBL4446313,"Escherichia coli",64.0,ug.mL-1,"'>'",361.3,"","Scientific Literature","Bioorg Med Chem"
5209,10371,CHEMBL161,"Escherichia coli",2.0,ug.mL-1,"'='",554.59,"","Scientific Literature","Antimicrob. Agents Chemother."
5210,12943,CHEMBL4518850,"Escherichia coli",32.0,ug.mL-1,"'>'",963.93,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
5211,14630,CHEMBL4563475,"Escherichia coli",64.0,ug.mL-1,"'='",936.27,"","Scientific Literature","Eur J Med Chem"
5212,14631,CHEMBL4570181,"Escherichia coli",128.0,ug.mL-1,"'='",892.14,"","Scientific Literature","Eur J Med Chem"
5213,14632,CHEMBL4558612,"Escherichia coli",32.0,ug.mL-1,"'>'",659.74,"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well"," NBS"," CORNING #3640  | TIME = 18.0 hr"
