,species,smiles,MIC,units,censoring,molecular_weight,assay_parameters,source,source_journal
4141,Escherichia coli,Cn1cc([N+](=O)[O-])cc1C(=O)NNC(=S)Nc1ccc(Cl)cc1,-0.941608539858445,log(ug/mL),'=',353.79,,Scientific Literature,Bioorg. Med. Chem. Lett.
4142,Escherichia coli,O=C(CSc1nnc(-c2cccc([N+](=O)[O-])c2)o1)Nc1ccc(C(=O)/C=C\c2ccc(O)cc2)cc1,3.4420193761824107,log(ug/mL),'=',502.51,,Scientific Literature,Med Chem Res
4143,Escherichia coli,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1,-1.3862943611198906,log(ug/mL),'=',523.57,,Scientific Literature,Antimicrob. Agents Chemother.
4144,Escherichia coli,CCn1c(-c2cccs2)nn(CN2CCOCC2)c1=S,1.8325814637483102,log(ug/mL),'=',310.45,,Scientific Literature,Eur. J. Med. Chem.
4145,Escherichia coli,C/C=C/C=C/C[C@@H]1C/C=C/C=C(C)/C=C/C=C\[C@@H](OC(C)=O)[C@@H](OC(C)=O)/C=C(C)/C=C/C=C/C(=O)N1,4.852030263919617,log(ug/mL),'>',505.66,,Scientific Literature,J. Nat. Prod.
4146,Escherichia coli,Cc1ncc([N+](=O)[O-])n1CCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3.912023005428146,log(ug/mL),'>',439.95,,Scientific Literature,Bioorg. Med. Chem.
4147,Escherichia coli,NC(=O)c1c(F)ccc(OCc2nn(-c3ccc(Cl)c(Cl)c3)c(=O)o2)c1F,4.1588830833596715,log(ug/mL),'>',416.17,,Scientific Literature,Bioorg Med Chem
4148,Escherichia coli,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,2.772588722239781,log(ug/mL),'=',733.94,,Scientific Literature,Bioorg Med Chem
4149,Escherichia coli,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,1.8325814637483102,log(ug/mL),'=',331.35,,Scientific Literature,Eur. J. Med. Chem.
4150,Escherichia coli,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,-4.135166556742356,log(ug/mL),'=',349.41,,Scientific Literature,Antimicrob. Agents Chemother.
4151,Escherichia coli,NC(=O)c1c(F)ccc(OCc2nn(-c3cccc(Cl)c3)c(=O)o2)c1F,4.1588830833596715,log(ug/mL),'>',381.72,,Scientific Literature,Bioorg Med Chem
4152,Escherichia coli,CSc1ccc(Cc2nn(CN3CCCCC3)c(=S)o2)cc1,2.5257286443082556,log(ug/mL),'=',335.50,,Scientific Literature,Eur. J. Med. Chem.
4153,Escherichia coli,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,3.4657359027997265,log(ug/mL),'>',612.63,,Scientific Literature,Antimicrob. Agents Chemother.
4154,Escherichia coli,CCNc1nc(Cl)c2c(c1O)C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2.Cl.Cl.Cl,-0.6931471805599453,log(ug/mL),'=',602.30,,Scientific Literature,J. Med. Chem.
4155,Escherichia coli,O=S(=O)(c1ccc(Br)cc1)c1ccc(-c2nnc3sc(Nc4ccc(Br)cc4)nn23)cc1,4.852030263919617,log(ug/mL),'=',591.31,,Scientific Literature,Eur. J. Med. Chem.
4156,Escherichia coli,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0.6931471805599453,log(ug/mL),'=',585.61,,Scientific Literature,Bioorg. Med. Chem. Lett.
4157,Escherichia coli,CCCCCCCCCCCC(=O)NCCC(NC(=O)CCCCCCCCCCC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O,4.1588830833596715,log(ug/mL),'=',866.29,,Scientific Literature,Bioorg Med Chem
4158,Escherichia coli,C[C@@](CCN1Cc2cc(C#CC#CC3(CN)CC3)cn2C1=O)(C(=O)NO)S(C)(=O)=O,2.0794415416798357,log(ug/mL),'=',432.50,,Scientific Literature,J Med Chem
4159,Escherichia coli,CSc1ccc(Cc2nn(CN3CCN(c4cccc(Cl)c4)CC3)c(=S)o2)cc1,2.5257286443082556,log(ug/mL),'=',447.03,,Scientific Literature,Eur. J. Med. Chem.
4160,Escherichia coli,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(CO1)[C@@H]2C/C=C(/C=O)CC=O,2.5257286443082556,log(ug/mL),'=',318.46,,Scientific Literature,Eur. J. Med. Chem.
4161,Escherichia coli,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,-1.3862943611198906,log(ug/mL),'=',435.44,,Scientific Literature,Antimicrob. Agents Chemother.
4162,Escherichia coli,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0.0,log(ug/mL),'=',585.61,,Scientific Literature,Antimicrob. Agents Chemother.
4163,Escherichia coli,CCc1[nH]c2nc(Sc3cnc4nccnc4c3)nc(N3CC4CCNC4C3)c2c1Cl,3.4657359027997265,log(ug/mL),'=',452.98,,Scientific Literature,Bioorg. Med. Chem. Lett.
4164,Escherichia coli,CCc1[nH]c2nc(Sc3cnc4nccnc4c3)nc(N3CC(C)(N)C3)c2c1Cl,4.1588830833596715,log(ug/mL),'>',426.94,,Scientific Literature,Bioorg. Med. Chem. Lett.
4165,Escherichia coli,CCO/N=C(/C/C=N/OCC)c1ccc(OCC)cc1,4.1588830833596715,log(ug/mL),'>',278.35,,Scientific Literature,Med Chem Res
4166,Escherichia coli,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccs3)C2)cc1,1.8325814637483102,log(ug/mL),'=',341.46,,Scientific Literature,Bioorg. Med. Chem. Lett.
4167,Escherichia coli,COc1ccc([C@@H]2[C@@H](Cl)C(=O)N2NC(=O)c2cc(-c3ccc(Cl)cc3)n[nH]2)cc1,-2.8134107167600364,log(ug/mL),'=',431.28,,Scientific Literature,Bioorg. Med. Chem. Lett.
4168,Escherichia coli,COc1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1-n1cnc(Cl)c1,1.3862943611198906,log(ug/mL),'=',432.72,,Scientific Literature,Eur. J. Med. Chem.
4169,Escherichia coli,O=C(O)C(=O)Nc1nc2c(s1)C[C@@H](NC(=O)c1cc(Br)c(Br)[nH]1)CC2,5.545177444479562,log(ug/mL),'>',492.15,,Scientific Literature,J. Med. Chem.
4170,Escherichia coli,O=c1cc(NCCCN2CCN(c3nccc4ccccc34)CC2)c2cc(Cl)ccc2o1,-0.6931471805599453,log(ug/mL),'=',448.95,,Scientific Literature,J Med Chem
4171,Escherichia coli,Nc1ccc2sc(NC(=S)NC(=O)c3ccc([N+](=O)[O-])cc3)nc2c1,3.2188758248682006,log(ug/mL),'=',373.42,,Scientific Literature,Eur. J. Med. Chem.
4172,Escherichia coli,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,-4.8283137373023015,log(ug/mL),'=',331.35,,Scientific Literature,Bioorg. Med. Chem. Lett.
4173,Escherichia coli,O=C1NC(=O)/C(=C/c2ccc(F)c(F)c2F)S1,4.852030263919617,log(ug/mL),'>',259.21,,Scientific Literature,Eur. J. Med. Chem.
4174,Escherichia coli,Nc1ccc2sc(NC(=S)NC(=O)c3ccccc3)nc2c1,3.912023005428146,log(ug/mL),'=',328.42,,Scientific Literature,Eur. J. Med. Chem.
4175,Escherichia coli,CCCCC(=O)NC(=S)Nc1nc2cc([N+](=O)[O-])ccc2s1,3.2188758248682006,log(ug/mL),'=',338.41,,Scientific Literature,Eur. J. Med. Chem.
4176,Escherichia coli,Clc1ccc(CN(CCn2ccnc2)CCn2ccnc2)cc1,3.4657359027997265,log(ug/mL),'=',329.84,,Scientific Literature,Eur. J. Med. Chem.
4177,Escherichia coli,O=C1C=C[C@@]23C[C@@H](NC4=C2C2=NCCc5c[nH]c(c52)C4=O)SC3=C1,4.605170185988092,log(ug/mL),'>',335.39,,Scientific Literature,J. Nat. Prod.
4178,Escherichia coli,O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7nc(Cl)c(F)c5c76)(CC3)OC4)nc2N1,3.4657359027997265,log(ug/mL),'=',541.97,,Scientific Literature,Bioorg. Med. Chem. Lett.
4179,Escherichia coli,COc1ccc(C2C(C#N)=C(N)Oc3ccccc32)cc1,6.214608098422191,log(ug/mL),'=',278.31,,Scientific Literature,Eur. J. Med. Chem.
4180,Escherichia coli,COc1ccc(C2c3ccccc3OC3N=CNC(=O)C32)cc1,6.214608098422191,log(ug/mL),'=',308.34,,Scientific Literature,Eur. J. Med. Chem.
4181,Escherichia coli,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)CC[C@@H]1N,5.521460917862246,log(ug/mL),'>=',452.51,,Scientific Literature,Bioorg. Med. Chem.
4182,Escherichia coli,NCC1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C/C1=N\OCF,-2.0794415416798357,log(ug/mL),'=',479.39,,Scientific Literature,Eur. J. Med. Chem.
4183,Escherichia coli,CCCCCCCC1O[C@H]2[C@H]3C[C@@H]([C@H]2O1)[C@@H](C(=O)NCCNC(=N)NCc1ccccc1)[C@@H]3C(=O)NCCNC(=N)NCc1ccccc1.Cl.Cl,2.0794415416798357,log(ug/mL),'=',747.81,,Scientific Literature,Eur J Med Chem
4184,Escherichia coli,Nc1nc(-c2cccnc2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)[C@@H](N)CO)[C@@H](O)[C@H]1O,5.545177444479562,log(ug/mL),'>',510.49,,Scientific Literature,J Med Chem
4185,Escherichia coli,NCC1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C/C1=N\OC(F)F,-4.8283137373023015,log(ug/mL),'=',497.38,,Scientific Literature,Eur. J. Med. Chem.
4186,Escherichia coli,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,2.0794415416798357,log(ug/mL),'=',331.35,,Scientific Literature,Eur. J. Med. Chem.
4187,Escherichia coli,CN(C)c1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1F,2.772588722239781,log(ug/mL),'=',506.58,,Scientific Literature,Bioorg. Med. Chem. Lett.
4188,Escherichia coli,COc1ccc2ncc(C(N)=O)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,3.4657359027997265,log(ug/mL),'=',518.57,,Scientific Literature,Bioorg. Med. Chem. Lett.
4189,Escherichia coli,COc1cc(C)c2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.3862943611198906,log(ug/mL),'=',507.57,,Scientific Literature,Bioorg. Med. Chem. Lett.
4190,Escherichia coli,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(CNC5CCN(CC6CCCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,2.0794415416798357,log(ug/mL),'>',906.13,,Scientific Literature,Eur J Med Chem
4191,Escherichia coli,O=C(NC(=S)Nc1nc2ccccc2s1)c1cccs1,3.2188758248682006,log(ug/mL),'=',319.44,,Scientific Literature,Eur. J. Med. Chem.
4192,Escherichia coli,O=C(NC(=S)Nc1nc2cc([N+](=O)[O-])ccc2s1)c1cccs1,2.70805020110221,log(ug/mL),'=',364.43,,Scientific Literature,Eur. J. Med. Chem.
4193,Escherichia coli,CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(OC)C[C@@H](C)[C@H](O)[C@H](C)CN(C)[C@H](Cn3cc(-c4ccc(Cl)cc4)nn3)COC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,4.852030263919617,log(ug/mL),'=',896.56,,Scientific Literature,Eur J Med Chem
4194,Escherichia coli,COc1ccc2nc(C)cc(NC(=O)CN3CC(CNCC4CCCCC4)OC3=O)c2c1,1.8325814637483102,log(ug/mL),'=',440.54,,Scientific Literature,Eur. J. Med. Chem.
4195,Escherichia coli,CC(=O)N1CCN(c2ccc(N3C[C@H](CN(C(=O)OC(C)C)C(=O)C(C)C)OC3=O)cc2F)CC1,3.4657359027997265,log(ug/mL),'>',492.55,,Scientific Literature,Eur. J. Med. Chem.
4196,Escherichia coli,Cc1ccc(-c2nnc(-c3cc([N+](=O)[O-])cn3C)o2)s1,1.8325814637483102,log(ug/mL),'=',290.30,,Scientific Literature,Eur. J. Med. Chem.
4197,Escherichia coli,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](NCCn2ccnc2)C[C@@H]1C[C@H]3NCCn1ccnc1,3.4657359027997265,log(ug/mL),'>',590.95,,Scientific Literature,Bioorg. Med. Chem. Lett.
4198,Escherichia coli,CCCCc1ccc(-c2cn(C[C@@H]3CN(C)C[C@@H](C)[C@@H](O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]4O[C@H](C)C[C@H](N(C)C)[C@H]4O)[C@@H](C)[C@H](O[C@H]4C[C@@](C)(OC)[C@@H](O)[C@H](C)O4)[C@@H](C)C(=O)O3)nn2)cc1,4.852030263919617,log(ug/mL),'>',918.23,,Scientific Literature,Eur J Med Chem
4199,Escherichia coli,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,1.8325814637483102,log(ug/mL),'=',331.35,,Scientific Literature,Eur. J. Med. Chem.
4200,Escherichia coli,CCCCCCCCC(=O)c1c(O)cc(C)oc1=O,4.852030263919617,log(ug/mL),'=',266.34,,Scientific Literature,ACS Med. Chem. Lett.
4201,Escherichia coli,COc1cc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)ccc1-n1cnc(Cl)c1,4.852030263919617,log(ug/mL),'=',408.82,,Scientific Literature,Eur. J. Med. Chem.
4202,Escherichia coli,COc1cc(NC(=O)c2cc(F)cc(C(F)(F)F)c2)ccc1-n1cnc(Cl)c1,4.852030263919617,log(ug/mL),'=',413.76,,Scientific Literature,Eur. J. Med. Chem.
4203,Escherichia coli,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,3.4657359027997265,log(ug/mL),'=',591.77,,Scientific Literature,Eur J Med Chem
4204,Escherichia coli,O=C1COc2ccc(CNC34CCC(C[C@@]5(O)CN6C(=O)CCc7ncc(F)c5c76)(CC3)OC4)nc2N1,3.4657359027997265,log(ug/mL),'=',509.54,,Scientific Literature,Bioorg. Med. Chem. Lett.
4205,Escherichia coli,COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc2cc1F,1.3862943611198906,log(ug/mL),'=',511.53,,Scientific Literature,Bioorg. Med. Chem. Lett.
4206,Escherichia coli,CCOc1cc(C)c2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.0794415416798357,log(ug/mL),'=',521.59,,Scientific Literature,Bioorg. Med. Chem. Lett.
4207,Escherichia coli,O=c1cc(OCC(O)CN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c2ccccc2o1,3.912023005428146,log(ug/mL),'>',425.44,,Scientific Literature,Bioorg. Med. Chem.
4208,Escherichia coli,O=C(COc1cc(=O)oc2ccccc12)N1CCN(c2ccccc2Cl)CC1,3.912023005428146,log(ug/mL),'>',398.85,,Scientific Literature,Bioorg. Med. Chem.
4209,Escherichia coli,O=C(COc1cc(=O)oc2ccccc12)N1CCN(c2cccc(Cl)c2)CC1,3.912023005428146,log(ug/mL),'>',398.85,,Scientific Literature,Bioorg. Med. Chem.
4210,Escherichia coli,CCNC(=O)Nc1cc(Nc2ccccc2)c(C(=O)Nc2cccc(Cl)c2)cn1,4.1588830833596715,log(ug/mL),'>',409.88,,Scientific Literature,Eur. J. Med. Chem.
4211,Escherichia coli,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,4.605170185988092,log(ug/mL),'>',1169.44,,Scientific Literature,Bioorg. Med. Chem. Lett.
4212,Escherichia coli,O=C(CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)NCCCN1CCN(CCCNC(=O)CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)CC1,3.4657359027997265,log(ug/mL),'>',943.07,,Scientific Literature,Bioorg. Med. Chem. Lett.
4213,Escherichia coli,CC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@]1(C)CCC/C=C\CCC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(N)=O)C(C)C)NC(=O)[C@H](C(C)C)NC(=O)CNC(=O)[C@H](CCCCN)NC1=O)[C@@H](C)O,5.298317366548036,log(ug/mL),'>',1852.35,,Scientific Literature,Bioorg. Med. Chem. Lett.
4214,Escherichia coli,COc1cc(NS(=O)(=O)c2cccs2)ccc1-n1cnc(Cl)c1,4.1588830833596715,log(ug/mL),'=',369.86,,Scientific Literature,Eur. J. Med. Chem.
4215,Escherichia coli,CC(C)(O)[C@@H](NC(=O)N1CCC(c2ccc(-c3ccccc3)cc2)CC1)C(=O)NO,-0.2231435513142097,log(ug/mL),'=',411.50,,Scientific Literature,Bioorg. Med. Chem. Lett.
4216,Escherichia coli,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCC7(C(=O)O)CC7)nc56)(CC3)OC4)nc2N1,2.772588722239781,log(ug/mL),'=',577.61,,Scientific Literature,Bioorg. Med. Chem. Lett.
4217,Escherichia coli,C[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@](C)(NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@]2(C)CCC/C=C\CCC[C@@](C)(NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N2)CCC/C=C\CCC[C@](C)(C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(N)=O)NC1=O,1.1314021114911006,log(ug/mL),'=',1757.29,,Scientific Literature,Bioorg. Med. Chem. Lett.
4218,Escherichia coli,CCCCCOc1cccc(CNc2ccc(F)c(C(N)=O)c2F)c1,4.1588830833596715,log(ug/mL),'>',348.39,,Scientific Literature,Eur J Med Chem
4219,Escherichia coli,O=C(C1CC1)N(O)C[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,3.4657359027997265,log(ug/mL),'>',379.39,,Scientific Literature,Eur. J. Med. Chem.
4220,Escherichia coli,C[C@@](C[C@H]1CC(c2ccc(Br)cc2)=NO1)(C(=O)NO)S(C)(=O)=O,3.4657359027997265,log(ug/mL),'=',405.27,,Scientific Literature,J Med Chem
4221,Escherichia coli,CCOP(=O)(OCC)C(OC(C)=O)c1cc2cc(OC)ccc2n2nnnc12,2.302585092994046,log(ug/mL),'=',408.35,,Scientific Literature,Eur. J. Med. Chem.
4222,Escherichia coli,CCOP(=O)(OCC)C(O)c1cc2ccc(C)cc2n2nnnc12,2.70805020110221,log(ug/mL),'=',350.32,,Scientific Literature,Eur. J. Med. Chem.
4223,Escherichia coli,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,3.4657359027997265,log(ug/mL),'=',1141.47,,Scientific Literature,J Med Chem
4224,Escherichia coli,CCCc1nc(Cl)c2c(c1O)C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2.Cl,3.4657359027997265,log(ug/mL),'>',528.39,,Scientific Literature,J. Med. Chem.
4225,Escherichia coli,S=C(Nc1ccccc1)Nc1ccc2ncnc(Sc3nnc(-c4cccnc4)o3)c2c1,3.912023005428146,log(ug/mL),'=',457.54,,Scientific Literature,Med Chem Res
4226,Escherichia coli,COc1ccc(-c2ccc(=O)n(CCN3CCN(c4ccc(F)cc4)CC3)n2)cc1,4.1588830833596715,log(ug/mL),'=',408.48,,Scientific Literature,Med Chem Res
4227,Escherichia coli,Cc1cccc(NC(=O)Nc2ccc3ncnc(Sc4nnc(-c5cccnc5)o4)c3c2)c1,2.5257286443082556,log(ug/mL),'=',455.50,,Scientific Literature,Med Chem Res
4228,Escherichia coli,O=C(NCCc1ccccc1)Nc1ccc2ncnc(Sc3nnc(-c4cccnc4)o3)c2c1,3.912023005428146,log(ug/mL),'=',469.53,,Scientific Literature,Med Chem Res
4229,Escherichia coli,CCCCCCCCn1n[n+](C)c2c1C(=O)c1ccccc1C2=O.[Cl-],2.772588722239781,log(ug/mL),'=',361.87,,Scientific Literature,Bioorg. Med. Chem. Lett.
4230,Escherichia coli,Cc1ccc(-c2cc(-c3cc(OCCCN)cc(OCCCN)c3)cc(-c3cc(OCCCN)cc(OCCCN)c3)c2)cc1,1.1410330045520618,log(ug/mL),'=',612.82,,Scientific Literature,ACS Med. Chem. Lett.
4231,Escherichia coli,O=C1CSc2ccc(Cl)cc2N1C1CCCCC1,4.1588830833596715,log(ug/mL),'=',281.81,,Scientific Literature,Med Chem Res
4232,Escherichia coli,COc1ccc(Nc2nn3c(-c4ccc(S(=O)(=O)c5ccc(Br)cc5)cc4)nnc3s2)cc1,5.545177444479562,log(ug/mL),'=',542.44,,Scientific Literature,Eur. J. Med. Chem.
4233,Escherichia coli,C[C@@H]1O[C@@H]1P(=O)(O)O,0.6931471805599453,log(ug/mL),'=',138.06,,Scientific Literature,Bioorg. Med. Chem.
4234,Escherichia coli,CC(C)(C)c1ccc(N2N=C(COc3ccc(F)c(C(N)=O)c3F)CC2=O)cc1,4.1588830833596715,log(ug/mL),'>',401.41,,Scientific Literature,Bioorg Med Chem
4235,Escherichia coli,C[C@@](C[C@H]1CN(c2ccc(C#CC3CC3)cc2)C(=O)O1)(C(=O)NO)S(C)(=O)=O,-2.0794415416798357,log(ug/mL),'=',406.46,,Scientific Literature,J Med Chem
4236,Escherichia coli,C[C@@H](O)Cc1ccc(-c2ccc(N3C[C@H](C[C@](C)(C(=O)NO)S(C)(=O)=O)OC3=O)cc2)cc1,-1.3862943611198906,log(ug/mL),'=',476.55,,Scientific Literature,J Med Chem
4237,Escherichia coli,Sc1nnc(Sc2nnc(-c3ccccc3)n2-c2ccccc2)n1-c1ccccc1,4.605170185988092,log(ug/mL),'=',428.55,,Scientific Literature,Med Chem Res
4238,Escherichia coli,CCc1[nH]c2nc(Sc3cnc4nccnc4c3)nc(N3CCC(NC)C3)c2c1Cl,4.1588830833596715,log(ug/mL),'>',440.96,,Scientific Literature,Bioorg. Med. Chem. Lett.
4239,Escherichia coli,CCOC(=O)C1(C)C(=O)c2cc(N)c(N3CCN(C)CC3)cc2N(C2CC2)S1(=O)=O,4.852030263919617,log(ug/mL),'>',436.53,,Scientific Literature,MedChemComm
4240,Escherichia coli,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.3862943611198906,log(ug/mL),'=',306.28,,Scientific Literature,Eur J Med Chem
4241,Escherichia coli,CCOc1c(/C=N\NC(=O)c2ccncc2)cccc1CN1CCCCC1,2.5257286443082556,log(ug/mL),'=',366.47,,Scientific Literature,Med Chem Res
4242,Escherichia coli,N[C@@H]1C[C@H](NC(=O)NCCO)[C@@H](O)[C@H](OCC(=O)N2CCOCC2)[C@H]1OCc1cn(CCO)nn1,5.459585514144159,log(ug/mL),'=',501.54,,Scientific Literature,Bioorg. Med. Chem. Lett.
4243,Escherichia coli,O=C(CSc1nc2ccccc2[nH]1)Nc1ccc(C(=O)/C=C/c2ccccc2)cc1,4.8283137373023015,log(ug/mL),'=',413.50,,Scientific Literature,Med Chem Res
4244,Escherichia coli,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,2.302585092994046,log(ug/mL),'=',349.41,,Scientific Literature,Eur. J. Med. Chem.
4245,Escherichia coli,CCCCCCCCCCCCCCn1nnc(-c2n[nH]c(=S)n2-c2ccccc2)c1-c1n[nH]c(=S)n1-c1ccccc1,0.0,log(ug/mL),'=',615.88,,Scientific Literature,Eur J Med Chem
4246,Escherichia coli,O=C1COc2ccc(Cl)cc2N1Cc1ccccc1,4.852030263919617,log(ug/mL),'=',273.72,,Scientific Literature,Med Chem Res
4247,Escherichia coli,CCOc1ccc2nc(N)sc2c1,6.238324625039508,log(ug/mL),'>',194.26,,Scientific Literature,Eur. J. Med. Chem.
4248,Escherichia coli,O=c1[nH]cnc2c1C(c1ccccc1)c1ccc3ccccc3c1O2,4.8283137373023015,log(ug/mL),'=',326.36,,Scientific Literature,Med Chem Res
4249,Escherichia coli,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,-inf,log(ug/mL),'=',290.32,,Scientific Literature,Med Chem Res
4250,Escherichia coli,Cc1cc(NC(=O)CSc2nnc(C)s2)no1,5.991464547107982,log(ug/mL),'=',270.34,,Scientific Literature,Med Chem Res
4251,Escherichia coli,O=C(O)CC(=O)Nc1nc2c(s1)C[C@H](NC(=O)c1cc(Br)c(Br)[nH]1)CC2,5.545177444479562,log(ug/mL),'>',506.18,,Scientific Literature,J. Med. Chem.
4252,Escherichia coli,COc1ccc2ncc(F)c(C[C@H](O)C3CCC(NCc4nc5c(cc4OC)OCC(=O)N5)CO3)c2n1,2.772588722239781,log(ug/mL),'=',513.53,,Scientific Literature,Bioorg. Med. Chem. Lett.
